"","X.._4_H","X.._8_H","X.._16_H","X.._32_H","X.._1_Li","X.._2_Li","X.._1_B","X.._2_B","X.._4_B","X.._2_C","X.._4_C","X.._8_C","X.._16_C","X.._32_C","X.._1_N","X.._2_N","X.._4_N","X.._8_N","X.._1_O","X.._2_O","X.._4_O","X.._8_O","X.._16_O","X.._1_F","X.._2_F","X.._4_F","X.._1_Na","X.._2_Na","X.._1_Si","X.._2_Si","X.._1_P","X.._2_P","X.._4_P","X.._1_S","X.._2_S","X.._4_S","X.._8_S","X.._1_Cl","X.._2_Cl","X.._4_Cl","X.._8_Cl","X.._1_K","X.._2_K","X.._1_Br","X.._2_Br","X.._4_Br","X.._1_I","X.._2_I","X.._4_I","X.._1_Be","X.._1_Mg","X.._1_Al","X.._1_Ca","X.._1_Sc","X.._1_Ti","X.._1_V","X.._1_Cr","X.._1_Mn","X.._1_Fe","X.._1_Co","X.._1_Ni","X.._1_Cu","X.._1_Zn","X.._1_Ga","X.._1_Ge","X.._1_As","X.._1_Se","X.._1_Kr","X.._1_Rb","X.._1_Sr","X.._1_Y","X.._1_Zr","X.._1_Nb","X.._1_Mo","X.._1_Ru","X.._1_Rh","X.._1_Pd","X.._1_Ag","X.._1_Cd","X.._1_In","X.._1_Sn","X.._1_Sb","X.._1_Te","X.._1_Xe","X.._1_Cs","X.._1_Ba","X.._1_Lu","X.._1_Hf","X.._1_Ta","X.._1_W","X.._1_Re","X.._1_Os","X.._1_Ir","X.._1_Pt","X.._1_Au","X.._1_Hg","X.._1_Tl","X.._1_Pb","X.._1_Bi","X.._1_La","X.._1_Ce","X.._1_Pr","X.._1_Nd","X.._1_Pm","X.._1_Sm","X.._1_Eu","X.._1_Gd","X.._1_Tb","X.._1_Dy","X.._1_Ho","X.._1_Er","X.._1_Tm","X.._1_Yb","X.._1_Tc","X.._1_U","X.._1_any_ring_size_3","X.._1_saturated_or_aromatic_carbon.only_ring_size_3","X.._1_saturated_or_aromatic_nitrogen.containing_ring_size_3","X.._1_saturated_or_aromatic_heteroatom.containing_ring_size_3","X.._1_unsaturated_non.aromatic_carbon.only_ring_size_3","X.._1_unsaturated_non.aromatic_nitrogen.containing_ring_size_3","X.._1_unsaturated_non.aromatic_heteroatom.containing_ring_size_3","X.._2_any_ring_size_3","X.._2_saturated_or_aromatic_carbon.only_ring_size_3","X.._2_saturated_or_aromatic_nitrogen.containing_ring_size_3","X.._2_saturated_or_aromatic_heteroatom.containing_ring_size_3","X.._2_unsaturated_non.aromatic_carbon.only_ring_size_3","X.._2_unsaturated_non.aromatic_nitrogen.containing_ring_size_3","X.._2_unsaturated_non.aromatic_heteroatom.containing_ring_size_3","X.._1_any_ring_size_4","X.._1_saturated_or_aromatic_carbon.only_ring_size_4","X.._1_saturated_or_aromatic_nitrogen.containing_ring_size_4","X.._1_saturated_or_aromatic_heteroatom.containing_ring_size_4","X.._1_unsaturated_non.aromatic_carbon.only_ring_size_4","X.._1_unsaturated_non.aromatic_nitrogen.containing_ring_size_4","X.._1_unsaturated_non.aromatic_heteroatom.containing_ring_size_4","X.._2_any_ring_size_4","X.._2_saturated_or_aromatic_carbon.only_ring_size_4","X.._2_saturated_or_aromatic_nitrogen.containing_ring_size_4","X.._2_saturated_or_aromatic_heteroatom.containing_ring_size_4","X.._2_unsaturated_non.aromatic_carbon.only_ring_size_4","X.._2_unsaturated_non.aromatic_nitrogen.containing_ring_size_4","X.._2_unsaturated_non.aromatic_heteroatom.containing_ring_size_4","X.._1_any_ring_size_5","X.._1_saturated_or_aromatic_carbon.only_ring_size_5","X.._1_saturated_or_aromatic_nitrogen.containing_ring_size_5","X.._1_saturated_or_aromatic_heteroatom.containing_ring_size_5","X.._1_unsaturated_non.aromatic_carbon.only_ring_size_5","X.._1_unsaturated_non.aromatic_nitrogen.containing_ring_size_5","X.._1_unsaturated_non.aromatic_heteroatom.containing_ring_size_5","X.._2_any_ring_size_5","X.._2_saturated_or_aromatic_carbon.only_ring_size_5","X.._2_saturated_or_aromatic_nitrogen.containing_ring_size_5","X.._2_saturated_or_aromatic_heteroatom.containing_ring_size_5","X.._2_unsaturated_non.aromatic_carbon.only_ring_size_5","X.._2_unsaturated_non.aromatic_nitrogen.containing_ring_size_5","X.._2_unsaturated_non.aromatic_heteroatom.containing_ring_size_5","X.._3_any_ring_size_5","X.._3_saturated_or_aromatic_carbon.only_ring_size_5","X.._3_saturated_or_aromatic_nitrogen.containing_ring_size_5","X.._3_saturated_or_aromatic_heteroatom.containing_ring_size_5","X.._3_unsaturated_non.aromatic_carbon.only_ring_size_5","X.._3_unsaturated_non.aromatic_nitrogen.containing_ring_size_5","X.._3_unsaturated_non.aromatic_heteroatom.containing_ring_size_5","X.._4_any_ring_size_5","X.._4_saturated_or_aromatic_carbon.only_ring_size_5","X.._4_saturated_or_aromatic_nitrogen.containing_ring_size_5","X.._4_saturated_or_aromatic_heteroatom.containing_ring_size_5","X.._4_unsaturated_non.aromatic_carbon.only_ring_size_5","X.._4_unsaturated_non.aromatic_nitrogen.containing_ring_size_5","X.._4_unsaturated_non.aromatic_heteroatom.containing_ring_size_5","X.._5_any_ring_size_5","X.._5_saturated_or_aromatic_carbon.only_ring_size_5","X.._5_saturated_or_aromatic_nitrogen.containing_ring_size_5","X.._5_saturated_or_aromatic_heteroatom.containing_ring_size_5","X.._5_unsaturated_non.aromatic_carbon.only_ring_size_5","X.._5_unsaturated_non.aromatic_nitrogen.containing_ring_size_5","X.._5_unsaturated_non.aromatic_heteroatom.containing_ring_size_5","X.._1_any_ring_size_6","X.._1_saturated_or_aromatic_carbon.only_ring_size_6","X.._1_saturated_or_aromatic_nitrogen.containing_ring_size_6","X.._1_saturated_or_aromatic_heteroatom.containing_ring_size_6","X.._1_unsaturated_non.aromatic_carbon.only_ring_size_6","X.._1_unsaturated_non.aromatic_nitrogen.containing_ring_size_6","X.._1_unsaturated_non.aromatic_heteroatom.containing_ring_size_6","X.._2_any_ring_size_6","X.._2_saturated_or_aromatic_carbon.only_ring_size_6","X.._2_saturated_or_aromatic_nitrogen.containing_ring_size_6","X.._2_saturated_or_aromatic_heteroatom.containing_ring_size_6","X.._2_unsaturated_non.aromatic_carbon.only_ring_size_6","X.._2_unsaturated_non.aromatic_nitrogen.containing_ring_size_6","X.._2_unsaturated_non.aromatic_heteroatom.containing_ring_size_6","X.._3_any_ring_size_6","X.._3_saturated_or_aromatic_carbon.only_ring_size_6","X.._3_saturated_or_aromatic_nitrogen.containing_ring_size_6","X.._3_saturated_or_aromatic_heteroatom.containing_ring_size_6","X.._3_unsaturated_non.aromatic_carbon.only_ring_size_6","X.._3_unsaturated_non.aromatic_nitrogen.containing_ring_size_6","X.._3_unsaturated_non.aromatic_heteroatom.containing_ring_size_6","X.._4_any_ring_size_6","X.._4_saturated_or_aromatic_carbon.only_ring_size_6","X.._4_saturated_or_aromatic_nitrogen.containing_ring_size_6","X.._4_saturated_or_aromatic_heteroatom.containing_ring_size_6","X.._4_unsaturated_non.aromatic_carbon.only_ring_size_6","X.._4_unsaturated_non.aromatic_nitrogen.containing_ring_size_6","X.._4_unsaturated_non.aromatic_heteroatom.containing_ring_size_6","X.._5_any_ring_size_6","X.._5_saturated_or_aromatic_carbon.only_ring_size_6","X.._5_saturated_or_aromatic_nitrogen.containing_ring_size_6","X.._5_saturated_or_aromatic_heteroatom.containing_ring_size_6","X.._5_unsaturated_non.aromatic_carbon.only_ring_size_6","X.._5_unsaturated_non.aromatic_nitrogen.containing_ring_size_6","X.._5_unsaturated_non.aromatic_heteroatom.containing_ring_size_6","X.._1_any_ring_size_7","X.._1_saturated_or_aromatic_carbon.only_ring_size_7","X.._1_saturated_or_aromatic_nitrogen.containing_ring_size_7","X.._1_saturated_or_aromatic_heteroatom.containing_ring_size_7","X.._1_unsaturated_non.aromatic_carbon.only_ring_size_7","X.._1_unsaturated_non.aromatic_nitrogen.containing_ring_size_7","X.._1_unsaturated_non.aromatic_heteroatom.containing_ring_size_7","X.._2_any_ring_size_7","X.._2_saturated_or_aromatic_carbon.only_ring_size_7","X.._2_saturated_or_aromatic_nitrogen.containing_ring_size_7","X.._2_saturated_or_aromatic_heteroatom.containing_ring_size_7","X.._2_unsaturated_non.aromatic_carbon.only_ring_size_7","X.._2_unsaturated_non.aromatic_nitrogen.containing_ring_size_7","X.._2_unsaturated_non.aromatic_heteroatom.containing_ring_size_7","X.._1_any_ring_size_8","X.._1_saturated_or_aromatic_carbon.only_ring_size_8","X.._1_saturated_or_aromatic_nitrogen.containing_ring_size_8","X.._1_saturated_or_aromatic_heteroatom.containing_ring_size_8","X.._1_unsaturated_non.aromatic_carbon.only_ring_size_8","X.._1_unsaturated_non.aromatic_nitrogen.containing_ring_size_8","X.._1_unsaturated_non.aromatic_heteroatom.containing_ring_size_8","X.._2_any_ring_size_8","X.._2_saturated_or_aromatic_carbon.only_ring_size_8","X.._2_saturated_or_aromatic_nitrogen.containing_ring_size_8","X.._2_saturated_or_aromatic_heteroatom.containing_ring_size_8","X.._2_unsaturated_non.aromatic_carbon.only_ring_size_8","X.._2_unsaturated_non.aromatic_nitrogen.containing_ring_size_8","X.._2_unsaturated_non.aromatic_heteroatom.containing_ring_size_8","X.._1_any_ring_size_9","X.._1_saturated_or_aromatic_carbon.only_ring_size_9","X.._1_saturated_or_aromatic_nitrogen.containing_ring_size_9","X.._1_saturated_or_aromatic_heteroatom.containing_ring_size_9","X.._1_unsaturated_non.aromatic_carbon.only_ring_size_9","X.._1_unsaturated_non.aromatic_nitrogen.containing_ring_size_9","X.._1_unsaturated_non.aromatic_heteroatom.containing_ring_size_9","X.._1_any_ring_size_10","X.._1_saturated_or_aromatic_carbon.only_ring_size_10","X.._1_saturated_or_aromatic_nitrogen.containing_ring_size_10","X.._1_saturated_or_aromatic_heteroatom.containing_ring_size_10","X.._1_unsaturated_non.aromatic_carbon.only_ring_size_10","X.._1_unsaturated_non.aromatic_nitrogen.containing_ring_size_10","X.._1_unsaturated_non.aromatic_heteroatom.containing_ring_size_10","X.._1_aromatic_ring","X.._1_hetero.aromatic_ring","X.._2_aromatic_rings","X.._2_hetero.aromatic_rings","X.._3_aromatic_rings","X.._3_hetero.aromatic_rings","X.._4_aromatic_rings","X.._4_hetero.aromatic_rings","Li.H","Li.Li","Li.B","Li.C","Li.O","Li.F","Li.P","Li.S","Li.Cl","B.H","B.B","B.C","B.N","B.O","B.F","B.Si","B.P","B.S","B.Cl","B.Br","C.H","C.C","C.N","C.O","C.F","C.Na","C.Mg","C.Al","C.Si","C.P","C.S","C.Cl","C.As","C.Se","C.Br","C.I","N.H","N.N","N.O","N.F","N.Si","N.P","N.S","N.Cl","N.Br","O.H","O.O","O.Mg","O.Na","O.Al","O.Si","O.P","O.K","F.P","F.S","Al.H","Al.Cl","Si.H","Si.Si","Si.Cl","P.H","P.P","As.H","As.As","C..Br...C.","C..Br...C...C.","C..Br...H.","C..Br...C..1","C..Br...N.","C..C...C.","C..C...C...C.","C..C...C...C...C.","C..C...C...C...H.","C..C...C...C...N.","C..C...C...C...O.","C..C...C...H...N.","C..C...C...H...O.","C..C...C...N.","C..C...C...O.","C..C...Cl.","C..C...Cl...H.","C..C...H.","C..C...H...N.","C..C...H...O.","C..C...H...O...O.","C..C...H...P.","C..C...H...S.","C..C...I.","C..C...N.","C..C...O.","C..C...S.","C..C...Si.","C..C...C..1","C..C...C...C..1","C..C...C...N..1","C..C...N..1","C..C...N...N.","C..Cl...Cl.","C..Cl...H.","C..Cl...C.","C..F...F.","C..F...C.","C..H...N.","C..H...O.","C..H...O...O.","C..H...S.","C..H...Si.","C..H...C.","C..H...C...C.","C..H...C...N.","C..H...N..1","C..H...H...H.","C..N...N.","C..N...C.","C..N...C...C.","C..N...C...N.","C..N...N..1","C..O...O.","C..O...C.","C..O...C...C.","C..S...C.","C..C...C..2","C..C...C...C..2","C..C...C...N..2","C..C...N..2","C..C...N...N..1","C..N...N..2","N..C...C.","N..C...C...C.","N..C...C...H.","N..C...H.","N..C...H...N.","N..C...O.","N..C...C..1","N..C...C...C..1","N..H...N.","N..H...C.","N..H...C...C.","N..O...O.","N..O...O..1","N..C...C..2","N..C...C...C..2","O..C...C.","O..C...H.","O..C...P.","O..H...S.","O..C...C..1","P..C...C.","P..O...O.","S..C...C.","S..C...H.","S..C...O.","Si..C...C.","C.C.1","C","C.N.1","C.1","C.O.1","C.S.1","N.N.1","N.O.1","N.P.1","P.O","P.P.1","C.","C..1","C..2","C..C...C...C..3","C..C...C...N..3","C..C...C...O..1","C..C...Cl...O.","C..C...H...C.","C..C...H...N..1","C..C...H...O..1","C..C...N...C.","C..C...N...N..2","C..C...N...O.","C..C...O...O.","C..C...C..3","C..C...N..3","C..C...O..1","C..Cl...O.","C..H...N...C.","C..H...C..1","C..H...N..2","C..H...O..1","C..N...C..1","C..N...N..3","C..N...O.","C..O...O..1","N..C...C..3","N..C...O..1","N..O...O..2","P..O...O..1","S..C...O..1","S..O...O.","S..O...O..1","C.C.C","O.C.C.N","O.C.C.O","N.C.S..","N.C.C.C","O.S.C.C","N","C.N.N.C","O.S.C.N","S.S.C.C","C.C.C.C","S.C.C.C","C.N.C.C","S.C.N.C","S.C.C.N","S.C.N.C.1","C.O.C.C","N.N.C.C","S.C.N..","S.C.S.C","C.S.C.C","O.S.C.C.1","C.N.C.C.1","N.S.C.C","N.C.N.C","N.C.C.N","N.C.N.N","N.C.N.C.1","N.C.N..","N.C.S.C","C.C.C.C.1","C.N.C..","N.C.O.C","O.C.C.C","O.C.C.N.1","C.N.C.C.2","N.N.C..","O.C.C.N.2","O.C.C.C.1","N.C.C.N.1","C.S.C.C.1","Cl.C.C.C","N.C.C..","Cl.C.C..","N.C.N.C.2","Cl.C.C.O","C.C.N.C","C.C.S.C","S.C.N.C.2","Br.C.C.C","X.","S.C.N...1","C..As..O..","S.C.C..","O.N.C.C","N.N.C.C.1","X..1","N.N.C.N","O.C.N.N","N.C.N.C.3","C.C.C.C.2","C.N.C...1","C.N.N..","N.C.C.C.1","C.C.C.C.3","X.As..C.C..","Cl.C.C.Cl","C.C.N..","X..2","Cl.C.C.Cl.1","N.C.C.C.2","S.C.C.C.1","S.C.C...1","S.C.C.N.1","S.C.C.O","O.C.C.C.2","O.C.C.N.3","O.C.C.O.1","N.C.C.C.3","N.C.C...1","C.N.C...2","O.C.C.C.3","O.C.C..","O.C.C.N.4","O.C.C.O.2","N.C.C.C.4","N.C.C...2","N.C.C.N.2","O.C.C.C.4","N.C.C.C.5","Cl.C.C.C.1","Cl.C.C.O.1","C.C.C.C.4","O.C.C.C.5","Br.C.C.C.1","N.C.C.C.6","C.C.C.C.5","N.C.O..","O.N.C.C.1","O.C.N..","N.C.N.C.4","Cl.C.C.O.2","Br.C.C.O","O.C.O.C","C.C.C.C.6","C.C.O.C","O.C.C.N.5","O.C.C.O.3","N.1","N.C.C.N.3","C.C.C.C.7","X..3","N.C.N.C.5","O.C.C.C.6","O.C.C.C.C","O.C.C.C.O","N.C.C.C..","C.C.N.C.C","C.C.C.C.C","O.C.C.C.C.1","O.C.C.C.N","O.C.C.C.O.1","C.C.C.C.C.1","Cl.C.C.O.C","C.C.C.C.C.2","C.C.C.N.C","C.S.C.C.C","N.C.C.O..","O.C.C.C.O.2","C.C.C.O.C","C.C.C.O..","Cl.C.C.C.C","N.C.C.C.C","N.C.C.C.N","C.O.C.C.C","C.C.C.C.C.3","N.C.N.C.C","O.C.C.C.C.2","Cl.C.C.C.C.1","X..4","N.C.C.C.C.1","N.C.C.C.N.1","O.C.C.N.C","C.C.C.C.C.4","C.O.C.C.C.1","O.C.C.O.C","O.C.C.C.C.3","N.C.C.C.C.2","C.C.C.C.C.5","Cl.C.C.N.C","C.O.C.O.C","N.C.C.N.C","N.C.O.C.C","C.N.C.C.C","C.C.O.C.C","N.C.C.O.C","C.C.N.N.C","C.C.C.O...1","C.C.C.C.C.6","O.C.C.C.C.4","C.C.O.C.C.1","N.C.C.C.N.2","O.C.O.C.C","O.C.C.C.C.5","O.C.C.C.N.1","O.C.C.C.O.3","C.O.C.C.C.2","O..As..C.C.C","C.N.C.C.C.1","S.C.C.C.N","O.C.C.O.C.1","O.C.C.O..","C.C.O.C.C.2","N.C.C.C.C.3","C.C.C.C.C.7","N.N.C.N..","C.N.C.N.C","O.C.C.C.C.6","O.C.C.C.N.2","O.C.C.C.O.4","C.C.C.C.C.8","O.C.C.C.C.7","O.C.C.C.O.5","X..5","C.C.N.N.C.1","O.C.N.C.C","O.C.N.C..","O.C.N.C.N","O.N.C.C.N","O.N.C.C.O","O.C.N.C.O","O.C.C.C.C.8","O.C.C.C.N.3","O.C.C.C.O.6","N.C.N.C.C.1","O.C.C.C.C.9","C.C.N.C.C.1","C.N.C.C.C.2","C.C.S.C.C","O.C.C.N.C.1","C.C.C.C.C.9","O.C.O.C.C.1","O.C.C.O.C.2","O.C.C.O...1","C.C.C.C.C.10","N.C.C.C.C.4","C.C.C.O.C.1","C.C.C.O...2","C.C.C.C.C.11","Cl.C.C.C.O","Br.C.C.C.C","O.C.C.C.C.10","O.C.C.C..","O.C.C.C.N.4","N.C.N.C.C.2","Br.C.C.C.C.1","N.2","C.C.C.C.C.12","C.C.C.C.C.13","C.C.C.C.C.C","O.C.C.C.C.C","O.C.C.C.C.O","O.C.C.C.C.N","N.C.C.C.C.C","O.C.C.C.C.C.1","O.C.C.C.C.N.1","O.C.C.C.C.O.1","O.C.C.C.C.O.2","C.C.C.C.C.C.C","O.C.C.C.C.C.C","O.C.C.C.C.C.O","O.C.C.C.C.C.N","O.C.C.C.C.C.C.1","O.C.C.C.C.C.O.1","O.C.C.C.C.C.O.2","O.C.C.C.C.C.N.1","C.C.C.C.C.C.C.C","C.C.C.C.C.C.C..C","O.C.C.C.C.C.C.C","O.C.C.C.C.C.C..C","O.C.C.C.C.C.O.C","O.C.C.C.C.C.O..C","O.C.C.C.C.C.N.C","O.C.C.C.C.C.N..C","O.C.C.C.C.C.C.C.1","O.C.C.C.C.C.O..C.1","O.C.C.C.C.C..O..C","O.C.C.C.C.C.N..C.1","C.C.C..C.C","C.C.C..C.C.C","C.C.C.C..C.C","C.C.C..C..C.C","C.C.C..C.C..C","Cc1ccc.C.cc1","Cc1ccc.O.cc1","Cc1ccc.S.cc1","Cc1ccc.N.cc1","Cc1ccc.Cl.cc1","Cc1ccc.Br.cc1","Oc1ccc.O.cc1","Oc1ccc.S.cc1","Oc1ccc.N.cc1","Oc1ccc.Cl.cc1","Oc1ccc.Br.cc1","Sc1ccc.S.cc1","Sc1ccc.N.cc1","Sc1ccc.Cl.cc1","Sc1ccc.Br.cc1","Nc1ccc.N.cc1","Nc1ccc.Cl.cc1","Nc1ccc.Br.cc1","Clc1ccc.Cl.cc1","Clc1ccc.Br.cc1","Brc1ccc.Br.cc1","Cc1cc.C.ccc1","Cc1cc.O.ccc1","Cc1cc.S.ccc1","Cc1cc.N.ccc1","Cc1cc.Cl.ccc1","Cc1cc.Br.ccc1","Oc1cc.O.ccc1","Oc1cc.S.ccc1","Oc1cc.N.ccc1","Oc1cc.Cl.ccc1","Oc1cc.Br.ccc1","Sc1cc.S.ccc1","Sc1cc.N.ccc1","Sc1cc.Cl.ccc1","Sc1cc.Br.ccc1","Nc1cc.N.ccc1","Nc1cc.Cl.ccc1","Nc1cc.Br.ccc1","Clc1cc.Cl.ccc1","Clc1cc.Br.ccc1","Brc1cc.Br.ccc1","Cc1c.C.cccc1","Cc1c.O.cccc1","Cc1c.S.cccc1","Cc1c.N.cccc1","Cc1c.Cl.cccc1","Cc1c.Br.cccc1","Oc1c.O.cccc1","Oc1c.S.cccc1","Oc1c.N.cccc1","Oc1c.Cl.cccc1","Oc1c.Br.cccc1","Sc1c.S.cccc1","Sc1c.N.cccc1","Sc1c.Cl.cccc1","Sc1c.Br.cccc1","Nc1c.N.cccc1","Nc1c.Cl.cccc1","Nc1c.Br.cccc1","Clc1c.Cl.cccc1","Clc1c.Br.cccc1","Brc1c.Br.cccc1","CC1CCC.C.CC1","CC1CCC.O.CC1","CC1CCC.S.CC1","CC1CCC.N.CC1","CC1CCC.Cl.CC1","CC1CCC.Br.CC1","OC1CCC.O.CC1","OC1CCC.S.CC1","OC1CCC.N.CC1","OC1CCC.Cl.CC1","OC1CCC.Br.CC1","SC1CCC.S.CC1","SC1CCC.N.CC1","SC1CCC.Cl.CC1","SC1CCC.Br.CC1","NC1CCC.N.CC1","NC1CCC.Cl.CC1","NC1CCC.Br.CC1","ClC1CCC.Cl.CC1","ClC1CCC.Br.CC1","BrC1CCC.Br.CC1","CC1CC.C.CCC1","CC1CC.O.CCC1","CC1CC.S.CCC1","CC1CC.N.CCC1","CC1CC.Cl.CCC1","CC1CC.Br.CCC1","OC1CC.O.CCC1","OC1CC.S.CCC1","OC1CC.N.CCC1","OC1CC.Cl.CCC1","OC1CC.Br.CCC1","SC1CC.S.CCC1","SC1CC.N.CCC1","SC1CC.Cl.CCC1","SC1CC.Br.CCC1","NC1CC.N.CCC1","NC1CC.Cl.CCC1","NC1CC.Br.CCC1","ClC1CC.Cl.CCC1","ClC1CC.Br.CCC1","BrC1CC.Br.CCC1","CC1C.C.CCCC1","CC1C.O.CCCC1","CC1C.S.CCCC1","CC1C.N.CCCC1","CC1C.Cl.CCCC1","CC1C.Br.CCCC1","OC1C.O.CCCC1","OC1C.S.CCCC1","OC1C.N.CCCC1","OC1C.Cl.CCCC1","OC1C.Br.CCCC1","SC1C.S.CCCC1","SC1C.N.CCCC1","SC1C.Cl.CCCC1","SC1C.Br.CCCC1","NC1C.N.CCCC1","NC1C.Cl.CCCC1","NC1C.Br.CCCC1","ClC1C.Cl.CCCC1","ClC1C.Br.CCCC1","BrC1C.Br.CCCC1","CC1CC.C.CC1","CC1CC.O.CC1","CC1CC.S.CC1","CC1CC.N.CC1","CC1CC.Cl.CC1","CC1CC.Br.CC1","OC1CC.O.CC1","OC1CC.S.CC1","OC1CC.N.CC1","OC1CC.Cl.CC1","OC1CC.Br.CC1","SC1CC.S.CC1","SC1CC.N.CC1","SC1CC.Cl.CC1","SC1CC.Br.CC1","NC1CC.N.CC1","NC1CC.Cl.CC1","NC1CC.Br.CC1","ClC1CC.Cl.CC1","ClC1CC.Br.CC1","BrC1CC.Br.CC1","CC1C.C.CCC1","CC1C.O.CCC1","CC1C.S.CCC1","CC1C.N.CCC1","CC1C.Cl.CCC1","CC1C.Br.CCC1","OC1C.O.CCC1","OC1C.S.CCC1","OC1C.N.CCC1","OC1C.Cl.CCC1","OC1C.Br.CCC1","SC1C.S.CCC1","SC1C.N.CCC1","SC1C.Cl.CCC1","SC1C.Br.CCC1","NC1C.N.CCC1","NC1C.Cl.CC1","NC1C.Br.CCC1","ClC1C.Cl.CCC1","ClC1C.Br.CCC1","BrC1C.Br.CCC1"
"387447",1,1,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
