"3385",0.890924015,0.479896713,0.313247977,0.078866179,0.262388518,0.437881515,0.316691568,0.157701178,0.443769807,0,0.84394614,0.43976818,0.103721101,0.573324527,0.61468793,0.283410127,-0.247315838,0.193977087,-0.478762955,-0.470469231,0.318042316,0.785567684,0.752009101,0.623568515,0.087742881,0.553634588,-0.07035448,-0.616251727,0.565783885,0.238567637,0.345777732,0.45579406,-0.093226074,-0.262275767,-0.070174386,-0.220026133,-0.296541932,0.065297619,-0.189141718,-0.591294261,-0.682131696,-0.129879866,-0.449366375,0.161003053,0.609010166,-0.006248848,0.13022697,-0.1251668,-0.552675595,-0.115769126,0.876825514,0.850966934,-0.41128363,-0.159296195,-0.024787977,-0.175050037,-0.718210821,-0.466591234,-0.07507782,-0.625346263,-0.094554426,0.031355782,0.11298493,-0.033671333
"3657",0.813121902,0.554250709,0.610880895,0.082660645,0.431273374,0.651036234,0.044883851,0.383297982,0.600588088,0.84394614,0,0.596048075,0.079195204,0.767583666,0.497362394,0.285122149,-0.269856693,0.282219641,-0.58494645,-0.628249356,0.630351331,0.727283625,0.591732485,0.682751656,0.071700626,0.604934036,-0.056648715,-0.651392369,0.462754251,0.213467852,0.525369811,0.444400749,0.017644889,-0.419763539,-0.275433114,-0.406598704,-0.249256338,-0.009883837,-0.162056542,-0.599704802,-0.684270397,-0.102829873,-0.664726104,-0.167298344,0.50385266,0.020817926,0.276071561,-0.149349853,-0.639238779,-0.476150822,0.745029787,0.719799011,-0.526906518,-0.322242931,-0.288827982,-0.246332806,-0.756270969,-0.523140723,-0.264300797,-0.629546677,-0.296512083,-0.062011205,0.038033905,-0.301938564
"3690",0.417767699,0.353155275,0.490377792,0.03878196,0.31514076,0.862725316,-0.05553803,0.755584667,0.9997592,0.43976818,0.596048075,0,0.013694384,0.848311245,0.226421986,0.763221875,-0.291324428,0.217647934,-0.492002466,-0.48814022,0.433704546,0.359113533,0.266664536,0.628614844,-0.006857264,0.83315133,0.001946699,-0.453950886,0.223239842,0.149582072,0.375721218,0.198768749,0.388968081,-0.220973495,-0.301696121,-0.004308342,-0.328927055,0.04247097,-0.191151539,-0.416067947,-0.473493109,0.004174053,-0.312837942,0.030446976,0.230755369,-0.016857316,0.236748097,-0.280941811,-0.46205899,-0.398529177,0.361003969,0.33325096,-0.168281918,-0.256840708,-0.251043731,-0.180084697,-0.549688922,-0.328630387,-0.270547415,-0.410214828,0.269058164,0.358058749,-0.011552611,-0.082805066
"3902",0.156508685,0.076283013,-0.040757046,0.99295702,-0.023484367,0.016040317,0.035870245,-0.020188306,0.013394393,0.103721101,0.079195204,0.013694384,0,0.022769714,0.13006981,0.051190381,-0.106331329,-0.001672836,-0.04984338,-0.033153527,-0.020853887,0.148800654,0.087429903,0.070034628,-0.070906624,0.027027846,-0.069157618,-0.132133076,0.169533147,-0.011549712,-0.024725498,-0.054645989,-0.059455919,-0.112089064,0.010987524,-0.035320034,-0.045634369,-0.002751212,0.17709465,-0.147018012,-0.166717897,0.146652209,-0.037101067,-0.02227446,0.049502831,-0.027825585,-0.068056437,-0.069036316,-0.101643753,0.018003171,0.133696048,0.130655689,-0.071778188,-0.012901513,-0.108344158,-0.154512156,-0.166023673,-0.159861482,0.087072797,-0.14489688,0.012599678,0.019658314,0.957771613,-0.018080207
"3950",0.490782313,0.471542082,0.54842871,0.058278362,0.449254187,0.935982168,-0.052161578,0.710418935,0.849254973,0.573324527,0.767583666,0.848311245,0.022769714,0,0.235172176,0.589675781,-0.228023701,0.293906263,-0.617456687,-0.557932987,0.702469743,0.453489175,0.366259336,0.582605029,0.02012736,0.826510033,0.058364536,-0.50598181,0.252190182,0.224315634,0.220523298,0.323212153,0.242884893,-0.236810345,-0.439360478,-0.167499998,-0.307062378,0.071032473,-0.186218063,-0.460851244,-0.585562901,-0.041203395,-0.453825385,0.003313263,0.318051711,0.019037679,0.396152343,-0.21457027,-0.610591001,-0.458623114,0.45810903,0.432131044,-0.316687507,-0.300934292,-0.147016249,-0.091861057,-0.605278797,-0.379684472,-0.283302882,-0.452628463,0.03039485,0.204010733,-0.011777947,-0.207486163
"4114",0.730226562,0.303049634,0.00248066,0.072189755,0.100004336,0.164827852,0.186139083,0.052507913,0.227267557,0.61468793,0.497362394,0.226421986,0.13006981,0.235172176,0,0.280052267,-0.365706619,0.088732259,-0.063354511,-0.255588253,0.052246564,0.638164258,0.636107606,0.460603802,0.125918424,0.266856592,0.062593026,-0.143286066,0.676371472,0.159854247,0.119020453,0.055783599,-0.15744454,-0.392575365,0.466571284,0.037497751,-0.258405848,0.165397582,-0.161569013,-0.16847077,-0.423325527,-0.043179868,-0.137106735,-0.038090626,0.428396478,-0.08052917,-0.02639455,-0.191763994,0.026194781,-0.062040538,0.649039429,0.60668339,-0.3375301,0.007615869,-0.299368993,-0.295093564,-0.614779367,-0.398552805,0.239083068,-0.147271086,0.053096449,0.145340413,0.17639888,-0.009530117
"4211",0.303513209,0.173077876,0.059007797,0.036268841,0.082822915,0.6782469,0.055689045,0.774331743,0.761720423,0.283410127,0.285122149,0.763221875,0.051190381,0.589675781,0.280052267,0,-0.222784778,0.07345976,-0.151105009,-0.215599222,0.108439222,0.223353884,0.186079794,0.213763978,-0.117265484,0.804991723,-0.023765526,-0.286549404,0.276587693,0.101451079,0.002741936,-0.035422208,0.522647591,-0.152536699,-0.091582807,0.33129406,-0.258109959,0.101276461,-0.141843528,-0.295864375,-0.355916663,0.091711513,0.095533675,0.242665441,0.118158675,-0.050929581,0.062996911,-0.220064755,-0.271532675,-0.121897562,0.266849929,0.235998312,0.109167932,-0.077300229,-0.203327624,-0.261757871,-0.442569193,-0.287724733,0.011355686,-0.287007336,0.631139408,0.688837675,0.03415876,0.227425255
"4212",-0.308812553,-0.346328774,-0.045173844,-0.109100447,-0.208916966,-0.160948943,-0.234491519,-0.270876111,-0.292867743,-0.247315838,-0.269856693,-0.291324428,-0.106331329,-0.228023701,-0.365706619,-0.222784778,0,-0.189314864,0.471524273,0.311571461,-0.032610149,-0.344323326,-0.3346724,-0.406352946,0.334559867,-0.189133156,0.304809746,0.285767865,-0.364780391,0.242018295,-0.133209287,0.076305166,-0.166936976,0.00931886,-0.140488279,0.010465858,0.002599404,-0.22043093,-0.006697705,0.303572824,0.421720115,-0.049360817,0.139597015,0.037610794,-0.331875318,0.02429139,-0.267353244,0.133625868,0.041792582,0.027757172,-0.239246296,-0.209635058,0.215102011,0.023543042,0.295313202,0.085689876,0.40458323,0.366018593,-0.005768549,0.239983824,-0.031533976,-0.147117004,-0.118586718,0.157066591
"4842",0.175533657,0.359570264,0.184065113,0.013725559,0.176455495,0.259006254,-0.049634723,0.202959668,0.216814611,0.193977087,0.282219641,0.217647934,-0.001672836,0.293906263,0.088732259,0.07345976,-0.189314864,0,-0.234069814,-0.177045563,0.226037372,0.226433336,0.211854479,0.242958698,0.025419992,0.224383657,0.012477977,-0.243181188,0.158394832,0.079060533,0.094654675,0.207782705,0.010813055,-0.115998253,-0.117469055,-0.137042611,-0.135112513,-0.004746596,-0.117969646,-0.226549129,-0.271014349,-0.098383286,-0.289917507,-0.13226332,0.179906464,-0.033598339,0.166249234,-0.187267614,-0.261490585,-0.190329705,0.140816651,0.123493294,-0.142995382,0.610185269,-0.06860445,-0.100172381,-0.309784241,-0.184381561,-0.155113959,-0.217913304,-0.14952119,-0.073014651,-0.028051957,-0.197166016
"5035",-0.312026816,-0.282488171,-0.447865714,-0.094353777,-0.314011429,-0.542976306,0.010701795,-0.35409481,-0.493051201,-0.478762955,-0.58494645,-0.492002466,-0.04984338,-0.617456687,-0.063354511,-0.151105009,0.471524273,-0.234069814,0,0.597785491,-0.462888909,-0.325927121,-0.258901786,-0.354435792,0.127443234,-0.449231764,0.221038198,0.335014647,0.038046819,0.161467908,-0.389384589,-0.284257034,-0.111575461,0.133026805,0.364916345,0.377263443,-0.001407073,0.110884733,-0.030815088,0.270920909,0.449412262,0.034758085,0.523994225,-0.018693049,-0.334340635,-0.053790686,-0.398363476,-0.07688123,0.464166788,0.349458545,-0.257964352,-0.259283562,0.457501126,0.293972308,0.131290501,-0.103195103,0.309054265,0.413103215,0.501123087,0.284381947,0.212434768,0.087576037,0.006110538,0.403844883
"5291",-0.324631558,-0.05252626,-0.430898169,-0.064970266,-0.49128185,-0.490561077,-0.086478548,-0.331810288,-0.491281073,-0.470469231,-0.628249356,-0.48814022,-0.033153527,-0.557932987,-0.255588253,-0.215599222,0.311571461,-0.177045563,0.597785491,0,-0.400751234,-0.223988624,-0.213576804,-0.431152666,-0.085925998,-0.320447483,-0.208251745,0.220013932,0.099231738,-0.300755623,-0.374392269,0.103152502,-0.053864579,0.062195724,0.338562252,0.557916721,0.285739397,-0.004324667,0.083161012,0.155041513,0.214043431,0.000474054,0.550480419,0.119774494,-0.212831537,-0.018780205,-0.419369474,0.149963457,0.250453472,0.539026253,-0.290993051,-0.255787876,0.775392372,0.453316338,0.636989264,-0.031041151,0.41183016,0.118568091,0.457879115,0.171591032,0.395234015,-0.001237812,0.100236264,0.141014436
"5311",0.239841847,0.25175864,0.683762151,0.008152395,0.419628116,0.68354655,-0.114447136,0.477230089,0.431744455,0.318042316,0.630351331,0.433704546,-0.020853887,0.702469743,0.052246564,0.108439222,-0.032610149,0.226037372,-0.462888909,-0.400751234,0,0.189538995,0.119479709,0.299984909,-0.194712122,0.421599286,-0.066910859,-0.37628491,0.062452726,-0.002077548,0.346552472,0.142762948,0.055730192,-0.149113104,-0.477729035,-0.326686321,-0.070672607,-0.151460128,-0.06108087,-0.343283879,-0.460877207,-0.031040442,-0.413464326,-0.053466603,0.060757559,0.082482593,0.449643464,0.071478032,-0.529545764,-0.362374208,0.205041633,0.190696642,-0.40661779,-0.239456815,-0.018616212,-0.116859773,-0.417443725,-0.365699099,-0.091790446,-0.345317651,-0.310703208,-0.074329373,-0.068994113,-0.319070752
"5394",0.91638096,0.720199876,0.184925851,0.106688394,0.186262557,0.356503821,0.159613104,0.129949299,0.361465614,0.785567684,0.727283625,0.359113533,0.148800654,0.453489175,0.638164258,0.223353884,-0.344323326,0.226433336,-0.325927121,-0.223988624,0.189538995,0,0.843826146,0.629237403,0.142470712,0.492090209,-0.150683245,-0.588085425,0.803878084,0.132468936,0.333564669,0.455517197,-0.024516303,-0.536301188,0.189369415,-0.16521615,-0.008867099,0.002181827,-0.094576063,-0.590428199,-0.659838118,-0.120677981,-0.399631222,-0.098790598,0.680276093,-0.021012428,-0.021197586,-0.108281488,-0.444513188,-0.091502424,0.829746714,0.831103833,-0.136355501,-0.110276205,-0.182576863,-0.299564823,-0.642290612,-0.490278116,0.125095833,-0.613981724,-0.039101567,0.06104325,0.215313446,-0.126367704
"5426",0.797352884,0.560596964,0.031007019,0.045941807,0.149446308,0.23066319,0.096078449,0.053832324,0.266620074,0.752009101,0.591732485,0.266664536,0.087429903,0.366259336,0.636107606,0.186079794,-0.3346724,0.211854479,-0.258901786,-0.213576804,0.119479709,0.843826146,0,0.557856017,0.193666112,0.421053583,0.03371758,-0.456809698,0.67811529,0.30032742,0.247085648,0.512573937,-0.094397013,-0.464513737,0.304840403,-0.21820782,-0.139178938,0.214835779,-0.163374801,-0.471029813,-0.568919263,-0.175171281,-0.381888349,-0.111732575,0.750161992,-0.048810506,0.187515109,-0.100906849,-0.32171336,-0.132970794,0.739800543,0.717083774,-0.193317703,-0.112789965,-0.042699983,-0.14135077,-0.623136205,-0.328236008,0.143187568,-0.490498292,-0.102638044,0.089354566,0.144803443,-0.140053064
"5453",0.681438198,0.483630435,0.505761295,0.077350591,0.398678559,0.452570147,0.103015427,0.204179463,0.62995459,0.623568515,0.682751656,0.628614844,0.070034628,0.582605029,0.460603802,0.213763978,-0.406352946,0.242958698,-0.354435792,-0.431152666,0.299984909,0.629237403,0.557856017,0,0.172725861,0.419485141,0.032482788,-0.554472601,0.504368512,0.258905857,0.423638475,0.331791084,-0.10939071,-0.273974551,-0.023911922,-0.268837433,-0.314654914,0.232701659,-0.195666606,-0.525320889,-0.555320472,-0.172931144,-0.446496083,-0.21399169,0.493612195,-0.055976795,0.174888275,-0.283973882,-0.344221246,-0.31989001,0.701225928,0.676670154,-0.270300037,-0.199221405,-0.22169619,-0.107259429,-0.602811873,-0.242401736,-0.019036882,-0.523670908,-0.09846748,0.008920188,0.136746561,-0.170864702
"5746",0.090782631,0.077055202,0.071819541,-0.063139566,-0.041886204,-0.030386521,-0.18772139,-0.190591569,-0.004680608,0.087742881,0.071700626,-0.006857264,-0.070906624,0.02012736,0.125918424,-0.117265484,0.334559867,0.025419992,0.127443234,-0.085925998,-0.194712122,0.142470712,0.193666112,0.172725861,0,-0.005656875,0.670294291,0.211969795,-0.035429312,0.642229,-0.042810417,0.312346707,-0.159093281,-0.209726225,0.140453419,-0.170121308,-0.179676829,0.0373548,-0.137468598,0.225704115,0.090058248,-0.155205514,-0.269493036,-0.240988885,0.394132007,-0.066898157,-0.069680407,-0.195820295,0.024380925,-0.211229249,0.068617369,0.06775873,-0.117379845,-0.14000919,-0.067139577,0.088171086,-0.034437835,0.214101008,-0.282716425,0.230602004,-0.129975027,-0.227378377,-0.057200171,0.032488845
"6194",0.499414347,0.478687839,0.35077582,0.02709535,0.259125474,0.886777117,-0.046801409,0.771349935,0.834038662,0.553634588,0.604934036,0.83315133,0.027027846,0.826510033,0.266856592,0.804991723,-0.189133156,0.224383657,-0.449231764,-0.320447483,0.421599286,0.492090209,0.421053583,0.419485141,-0.005656875,0,-0.140652622,-0.502800199,0.329983785,0.046826666,0.221073293,0.360519629,0.457649637,-0.357637565,-0.227372802,0.089789297,-0.208944106,-0.132364208,-0.166395629,-0.481329976,-0.562653397,0.015330463,-0.232579969,0.161749037,0.330047263,0.006716023,0.087330979,-0.1225108,-0.536134587,-0.26071299,0.500010026,0.478049423,0.052803195,-0.212601971,-0.051534374,-0.172234589,-0.527417572,-0.462025937,-0.157772617,-0.492980879,0.31357799,0.449034505,0.018354908,-0.005322135
"11683",-0.118349547,-0.081605574,-0.165423033,-0.037906693,0.001036685,-0.073533335,-0.115879903,-0.065856711,0.00055001,-0.07035448,-0.056648715,0.001946699,-0.069157618,0.058364536,0.062593026,-0.023765526,0.304809746,0.012477977,0.221038198,-0.208251745,-0.066910859,-0.150683245,0.03371758,0.032482788,0.670294291,-0.140652622,0,0.435840799,-0.135814392,0.886517194,-0.195006765,-0.06542906,-0.167943674,0.110463615,0.063718642,-0.234788099,-0.29001144,0.424664109,-0.147465545,0.444858221,0.183600663,-0.139036153,-0.194270979,-0.203443587,0.015490861,-0.074380345,0.345141166,-0.267559175,0.039354204,-0.228494537,-0.159403957,-0.182908811,-0.325653772,-0.135395496,-0.130654876,0.222429648,-0.092472924,0.497529114,-0.183696351,0.467846398,-0.162536574,-0.102740141,-0.109948359,0.112324066
"36314",-0.619773794,-0.516345125,-0.459481127,-0.121156582,-0.306830551,-0.465406714,-0.189136422,-0.363096349,-0.454706641,-0.616251727,-0.651392369,-0.453950886,-0.132133076,-0.50598181,-0.143286066,-0.286549404,0.285767865,-0.243181188,0.335014647,0.220013932,-0.37628491,-0.588085425,-0.456809698,-0.554472601,0.211969795,-0.502800199,0.435840799,0,-0.496491182,0.022811023,-0.333546228,-0.383301214,-0.148421462,0.251565835,0.426570656,0.02482749,0.072507272,0.06816963,0.057546144,0.989847644,0.612043763,-0.005814847,0.262408323,-0.024506187,-0.439907194,-0.017390242,-0.140252123,0.058881075,0.574901465,0.138894796,-0.616523074,-0.604996192,0.116748966,0.017181826,0.020947376,0.442368516,0.629970787,0.464429031,-0.006929653,0.981801224,-0.037327658,-0.112104581,-0.15291581,0.093249645
"57469",0.782840809,0.675113091,-0.049551222,0.116443089,-0.009623828,0.145032545,0.217829462,0.111597569,0.225134344,0.565783885,0.462754251,0.223239842,0.169533147,0.252190182,0.676371472,0.276587693,-0.364780391,0.158394832,0.038046819,0.099231738,0.062452726,0.803878084,0.67811529,0.504368512,-0.035429312,0.329983785,-0.135814392,-0.496491182,0,0.112203576,0.070665392,0.16771225,0.000839445,-0.361607641,0.371501796,0.129909132,-0.052410926,0.286980086,-0.112010366,-0.534871773,-0.588031781,-0.049506245,-0.112337126,-0.032856118,0.522365523,-0.037997099,-0.101185567,-0.180108547,-0.302791682,0.170642632,0.697487499,0.684061484,0.043584769,0.125681816,-0.040406503,-0.465309184,-0.646847442,-0.398445684,0.416041573,-0.525478198,0.182106521,0.138557179,0.305370278,0.024117856
"60198",0.200812386,0.099850236,-0.072321895,0.004806409,0.075047345,0.048298607,-0.027512726,0.00390762,0.15038621,0.238567637,0.213467852,0.149582072,-0.011549712,0.224315634,0.159854247,0.101451079,0.242018295,0.079060533,0.161467908,-0.300755623,-0.002077548,0.132468936,0.30032742,0.258905857,0.642229,0.046826666,0.886517194,0.022811023,0.112203576,0,-0.06712805,0.097063588,-0.160107809,-0.025632279,-0.066158757,-0.258531051,-0.349485062,0.498954416,-0.184879336,0.028960497,-0.017644922,-0.155544896,-0.302385589,-0.196614242,0.24225144,-0.075691327,0.371353511,-0.291627452,-0.180865059,-0.26925138,0.152096843,0.118699064,-0.390225384,-0.160152431,-0.153296402,0.022782936,-0.355968294,0.356789272,-0.162385952,0.044694084,-0.159081784,-0.051360963,-0.038903025,0.133048103
"68740",0.34052749,0.226163222,0.591444769,-0.029882302,0.137738157,0.228479413,-0.129898555,0.146102861,0.376615634,0.345777732,0.525369811,0.375721218,-0.024725498,0.220523298,0.119020453,0.002741936,-0.133209287,0.094654675,-0.389384589,-0.374392269,0.346552472,0.333564669,0.247085648,0.423638475,-0.042810417,0.221073293,-0.195006765,-0.333546228,0.070665392,-0.06712805,0,0.236789107,-0.00718063,-0.337998587,-0.150905397,-0.392714568,0.09460421,-0.267651386,-0.002185151,-0.295486365,-0.272564609,-0.143823166,-0.483915892,-0.210494934,0.173795569,-0.014043588,0.057772527,0.125756893,-0.322796418,-0.327969361,0.278059639,0.274843625,-0.29166054,-0.291758258,-0.295295665,-0.182230852,-0.290643325,-0.351758527,-0.276165986,-0.349717638,-0.34544977,-0.174710661,-0.086477847,-0.3044754
"71384",0.384149207,0.511580497,0.281795958,-0.039098882,0.107540511,0.236326915,-0.206427025,0.023713806,0.20037177,0.45579406,0.444400749,0.198768749,-0.054645989,0.323212153,0.055783599,-0.035422208,0.076305166,0.207782705,-0.284257034,0.103152502,0.142762948,0.455517197,0.512573937,0.331791084,0.312346707,0.360519629,-0.06542906,-0.383301214,0.16771225,0.097063588,0.236789107,0,-0.074920787,-0.361948813,-0.09918324,-0.113117304,-0.149963051,-0.081267508,-0.180939628,-0.341847088,-0.363467374,-0.223829654,-0.434505591,-0.214055298,0.450199293,-0.0254183,0.070070414,-0.1270397,-0.408761428,-0.30552702,0.38271845,0.384209209,0.106174106,-0.076770172,0.354209582,0.073788482,-0.262719887,-0.242558312,-0.335959906,-0.372544567,-0.158803095,-0.230519283,-0.059033418,-0.383382786
"77082",-0.078420312,0.07279171,0.001844685,-0.057045141,-0.061637519,0.387433637,-0.133249056,0.60944301,0.39337394,-0.093226074,0.017644889,0.388968081,-0.059455919,0.242884893,-0.15744454,0.522647591,-0.166936976,0.010813055,-0.111575461,-0.053864579,0.055730192,-0.024516303,-0.094397013,-0.10939071,-0.159093281,0.457649637,-0.167943674,-0.148421462,0.000839445,-0.160107809,-0.00718063,-0.074920787,0,-0.0836905,-0.126404884,0.19376106,0.084670439,-0.173285139,-0.001318545,-0.147653753,-0.163051347,0.459579734,0.035270201,0.073737693,-0.110803533,0.153331579,0.044619917,-0.004491586,-0.172070239,-0.082046369,-0.101142253,-0.109701672,0.21110128,-0.082953956,-0.155446365,-0.20133895,-0.16179544,-0.21284096,-0.126437628,-0.131532625,0.349976636,0.341566924,-0.078017533,0.042591488
