"","CID","DiseaseID"
"57241",148124,"MESH:D009362"
"57242",148124,"MESH:D009376"
"57243",148124,"MESH:D064129"
"57244",148124,"MESH:D000077195"
"57245",148124,"MESH:D008175"
"57246",148124,"MESH:D010051"
"57247",148124,"MESH:D002294"
"57248",148124,"MESH:D000230"
"57249",148124,"MESH:D013274"
"57250",148124,"MESH:D004938"
"57251",148124,"MESH:D018269"
"57252",148124,"MESH:D003110"
"57253",148124,"MESH:D006528"
"57254",148124,"MESH:D002471"
"57255",148124,"MESH:D005770"
"57256",148124,"MESH:D010190"
"57257",148124,"MESH:D009369"
"57881",163659,"MESH:D056486"
"57882",163659,"MESH:D009202"
"57883",163659,"MESH:D006934"
"57884",163659,"MESH:D009361"
"57885",163659,"MESH:D009369"
"57886",163659,"MESH:D019636"
"57887",163659,"MESH:D013736"
"57888",163659,"MESH:D012208"
"58310",176871,"MESH:D012008"
"58311",176871,"MESH:D013262"
"58312",176871,"MESH:D001247"
"58313",176871,"MESH:D017486"
"58314",176871,"MESH:D056486"
"58315",176871,"MESH:D003967"
"58316",176871,"MESH:D004487"
"58317",176871,"MESH:D005076"
"58318",176871,"MESH:D005767"
"58319",176871,"MESH:D006331"
"58320",176871,"MESH:D006505"
"58321",176871,"MESH:D007249"
"58322",176871,"MESH:D008064"
"58323",176871,"MESH:D017563"
"58324",176871,"MESH:D016464"
"58325",176871,"MESH:D052016"
"58326",176871,"MESH:D005910"
"58327",176871,"MESH:D010190"
"58328",176871,"MESH:D002289"
"58329",176871,"MESH:D015179"
"58330",176871,"MESH:D008175"
"58331",176871,"MESH:D011658"
"58332",176871,"MESH:D008654"
"58333",176871,"MESH:D000077195"
"58334",176871,"MESH:D002294"
"58335",176871,"MESH:D003877"
"58336",176871,"MESH:D000230"
"58337",176871,"MESH:D009369"
"58338",176871,"MESH:D000077192"
"58339",176871,"MESH:D009374"
"58581",208908,"MESH:D056486"
"58582",208908,"MESH:D018487"
"58583",208908,"MESH:D001943"
"58584",208908,"MESH:D013274"
"58585",208908,"MESH:D009374"
"58636",216239,"MESH:D018487"
"58637",216239,"MESH:D003967"
"58638",216239,"MESH:D017674"
"58639",216239,"MESH:D015431"
"58640",216239,"MESH:D003875"
"58641",216239,"MESH:D004342"
"58642",216239,"MESH:D013262"
"58643",216239,"MESH:D003329"
"58644",216239,"MESH:D013280"
"58645",216239,"MESH:D006461"
"58646",216239,"MESH:D006501"
"58647",216239,"MESH:D006505"
"58648",216239,"MESH:D017114"
"58649",216239,"MESH:D000788"
"58650",216239,"MESH:D005076"
"58651",216239,"MESH:D005221"
"58652",216239,"MESH:D054038"
"58653",216239,"MESH:D005767"
"58654",216239,"MESH:D009202"
"58655",216239,"MESH:D012871"
"58656",216239,"MESH:D006973"
"58657",216239,"MESH:D008080"
"58658",216239,"MESH:D056486"
"58659",216239,"MESH:D009362"
"58660",216239,"MESH:D016889"
"58661",216239,"MESH:D015464"
"58662",216239,"MESH:D008527"
"58663",216239,"MESH:D046152"
"58664",216239,"MESH:D008545"
"58665",216239,"MESH:D015470"
"58666",216239,"MESH:D009369"
"58667",216239,"MESH:D008113"
"58668",216239,"MESH:D009374"
"58669",216239,"MESH:D008654"
"58670",216239,"MESH:D008114"
"58671",216239,"MESH:C572845"
"58672",216239,"MESH:D001943"
"58673",216239,"MESH:D009389"
"58674",216239,"MESH:D002292"
"58675",216239,"MESH:D009361"
"58676",216239,"MESH:D006528"
"58677",216239,"MESH:D010051"
"58678",216239,"MESH:D007938"
"58679",216239,"MESH:D015179"
"58680",216239,"MESH:D007680"
"58681",216239,"MESH:D013274"
"58693",216326,"MESH:D005221"
"58694",216326,"MESH:D005767"
"58695",216326,"MESH:D007565"
"58696",216326,"MESH:D017114"
"58697",216326,"MESH:D008231"
"58698",216326,"MESH:D009437"
"58699",216326,"MESH:D009503"
"58700",216326,"MESH:D010523"
"58701",216326,"MESH:D011655"
"58702",216326,"MESH:D013262"
"58703",216326,"MESH:D064793"
"58704",216326,"MESH:D013921"
"58705",216326,"MESH:D013923"
"58706",216326,"MESH:D013927"
"58707",216326,"MESH:D020246"
"58708",216326,"MESH:D000015"
"58709",216326,"MESH:D000740"
"58710",216326,"MESH:D000741"
"58711",216326,"MESH:D000744"
"58712",216326,"MESH:D053099"
"58713",216326,"MESH:D001855"
"58714",216326,"MESH:D056486"
"58715",216326,"MESH:D002637"
"58716",216326,"MESH:D064420"
"58717",216326,"MESH:D010265"
"58718",216326,"MESH:D055728"
"58719",216326,"MESH:D011471"
"58720",216326,"MESH:D012008"
"58721",216326,"MESH:D000690"
"58722",216326,"MESH:D016393"
"58723",216326,"MESH:D008228"
"58724",216326,"MESH:D009101"
"58725",216326,"MESH:D009190"
"58726",216326,"MESH:C535323"
"59278",387447,"MESH:D000740"
"59279",387447,"MESH:D000743"
"59280",387447,"MESH:D001037"
"59281",387447,"MESH:D019559"
"59282",387447,"MESH:D056486"
"59283",387447,"MESH:D003248"
"59284",387447,"MESH:D003967"
"59285",387447,"MESH:D004195"
"59286",387447,"MESH:D064420"
"59287",387447,"MESH:D019115"
"59288",387447,"MESH:D005221"
"59289",387447,"MESH:D005767"
"59290",387447,"MESH:D006312"
"59291",387447,"MESH:D006333"
"59292",387447,"MESH:D006402"
"59293",387447,"MESH:D006429"
"59294",387447,"MESH:D006930"
"59295",387447,"MESH:D006987"
"59296",387447,"MESH:D007024"
"59297",387447,"MESH:D007239"
"59298",387447,"MESH:D008231"
"59299",387447,"MESH:D017202"
"59300",387447,"MESH:D009325"
"59301",387447,"MESH:D009422"
"59302",387447,"MESH:D009437"
"59303",387447,"MESH:D009461"
"59304",387447,"MESH:D009503"
"59305",387447,"MESH:D010146"
"59306",387447,"MESH:D010292"
"59307",387447,"MESH:D010523"
"59308",387447,"MESH:D051437"
"59309",387447,"MESH:D012678"
"59310",387447,"MESH:D013262"
"59311",387447,"MESH:D020521"
"59312",387447,"MESH:D013921"
"59313",387447,"MESH:D013927"
"59314",387447,"MESH:D015275"
"59315",387447,"MESH:D016055"
"59316",387447,"MESH:D018366"
"59317",387447,"MESH:D001943"
"59318",387447,"MESH:D006528"
"59319",387447,"MESH:D002289"
"59320",387447,"MESH:D002294"
"59321",387447,"MESH:D002295"
"59322",387447,"MESH:D002817"
"59323",387447,"MESH:D020031"
"59324",387447,"MESH:D004938"
"59325",387447,"MESH:D005909"
"59326",387447,"MESH:D005910"
"59327",387447,"MESH:D006258"
"59328",387447,"MESH:D006934"
"59329",387447,"MESH:D007938"
"59330",387447,"MESH:D015459"
"59331",387447,"MESH:D015464"
"59332",387447,"MESH:D015470"
"59333",387447,"MESH:D007952"
"59334",387447,"MESH:D015461"
"59335",387447,"MESH:D008206"
"59336",387447,"MESH:D008218"
"59337",387447,"MESH:D008223"
"59338",387447,"MESH:D016393"
"59339",387447,"MESH:D020522"
"59340",387447,"MESH:D054685"
"59341",387447,"MESH:D008527"
"59342",387447,"MESH:D009101"
"59343",387447,"MESH:D009369"
"59344",387447,"MESH:D009374"
"59345",387447,"MESH:D009447"
"59346",387447,"MESH:D012516"
"59347",387447,"MESH:D010051"
"59348",387447,"MESH:D010190"
"59349",387447,"MESH:D010954"
"59350",387447,"MESH:D018357"
"59351",387447,"MESH:D012208"
"59352",387447,"MESH:D018232"
"59353",387447,"MESH:D018233"
"59354",387447,"MESH:D012871"
"59355",387447,"MESH:D013163"
"59356",387447,"MESH:D001749"
"59357",387447,"MESH:D008258"
"61156",444795,"MESH:D006849"
"61157",444795,"MESH:D006932"
"61158",444795,"MESH:D001259"
"61159",444795,"MESH:D006934"
"61160",444795,"MESH:D054537"
"61161",444795,"MESH:D011537"
"61162",444795,"MESH:D006965"
"61163",444795,"MESH:D011559"
"61164",444795,"MESH:D011654"
"61165",444795,"MESH:D011655"
"61166",444795,"MESH:D011697"
"61167",444795,"MESH:D012008"
"61168",444795,"MESH:D015228"
"61169",444795,"MESH:D012010"
"61170",444795,"MESH:D051437"
"61171",444795,"MESH:D007022"
"61172",444795,"MESH:D012120"
"61173",444795,"MESH:D012128"
"61174",444795,"MESH:D001855"
"61175",444795,"MESH:D007057"
"61176",444795,"MESH:D001919"
"61177",444795,"MESH:D001927"
"61178",444795,"MESH:D007077"
"61179",444795,"MESH:D012166"
"61180",444795,"MESH:D001929"
"61181",444795,"MESH:C537221"
"61182",444795,"MESH:D007249"
"61183",444795,"MESH:D012600"
"61184",444795,"MESH:D007414"
"61185",444795,"MESH:D020300"
"61186",444795,"MESH:D019586"
"61187",444795,"MESH:D012851"
"61188",444795,"MESH:D007569"
"61189",444795,"MESH:D016137"
"61190",444795,"MESH:D016135"
"61191",444795,"MESH:D007683"
"61192",444795,"MESH:D013159"
"61193",444795,"MESH:D007859"
"61194",444795,"MESH:D007951"
"61195",444795,"MESH:D015473"
"61196",444795,"MESH:D013280"
"61197",444795,"MESH:D007964"
"61198",444795,"MESH:D017880"
"61199",444795,"MESH:D013575"
"61200",444795,"MESH:D013585"
"61201",444795,"MESH:D064793"
"61202",444795,"MESH:D008106"
"61203",444795,"MESH:D013923"
"61204",444795,"MESH:D013927"
"61205",444795,"MESH:D009202"
"61206",444795,"MESH:D014188"
"61207",444795,"MESH:D002311"
"61208",444795,"MESH:D014564"
"61209",444795,"MESH:D008107"
"61210",444795,"MESH:D014657"
"61211",444795,"MESH:D020246"
"61212",444795,"MESH:D002493"
"61213",444795,"MESH:D016543"
"61214",444795,"MESH:D014823"
"61215",444795,"MESH:D002526"
"61216",444795,"MESH:D014839"
"61217",444795,"MESH:D002543"
"61218",444795,"MESH:D015430"
"61219",444795,"MESH:D002613"
"61220",444795,"MESH:D056486"
"61221",444795,"MESH:D008171"
"61222",444795,"MESH:D014987"
"61223",444795,"MESH:D002637"
"61224",444795,"MESH:D015209"
"61225",444795,"MESH:D002971"
"61226",444795,"MESH:D002972"
"61227",444795,"MESH:D019970"
"61228",444795,"MESH:D003092"
"61229",444795,"MESH:D019767"
"61230",444795,"MESH:D000013"
"61231",444795,"MESH:D065817"
"61232",444795,"MESH:D008591"
"61233",444795,"MESH:D019465"
"61234",444795,"MESH:D008831"
"61235",444795,"MESH:D008844"
"61236",444795,"MESH:D008865"
"61237",444795,"MESH:D003456"
"61238",444795,"MESH:D020422"
"61239",444795,"MESH:D019957"
"61240",444795,"MESH:D009069"
"61241",444795,"MESH:D052016"
"61242",444795,"MESH:D009120"
"61243",444795,"MESH:D009203"
"61244",444795,"MESH:D017453"
"61245",444795,"MESH:D009205"
"61246",444795,"MESH:D009325"
"61247",444795,"MESH:D009336"
"61248",444795,"MESH:D003967"
"61249",444795,"MESH:D004172"
"61250",444795,"MESH:D004195"
"61251",444795,"MESH:D009220"
"61252",444795,"MESH:D003875"
"61253",444795,"MESH:D064420"
"61254",444795,"MESH:D004417"
"61255",444795,"MESH:D004427"
"61256",444795,"MESH:D004483"
"61257",444795,"MESH:D004485"
"61258",444795,"MESH:D009395"
"61259",444795,"MESH:D004487"
"61260",444795,"MESH:D004489"
"61261",444795,"MESH:D009401"
"61262",444795,"MESH:D020964"
"61263",444795,"MESH:D009421"
"61264",444795,"MESH:D009436"
"61265",444795,"MESH:D019954"
"61266",444795,"MESH:D020258"
"61267",444795,"MESH:D009503"
"61268",444795,"MESH:D004890"
"61269",444795,"MESH:D004893"
"61270",444795,"MESH:D005124"
"61271",444795,"MESH:D015746"
"61272",444795,"MESH:D020434"
"61273",444795,"MESH:D000014"
"61274",444795,"MESH:D000015"
"61275",444795,"MESH:D009846"
"61276",444795,"MESH:D005271"
"61277",444795,"MESH:D000051"
"61278",444795,"MESH:D005334"
"61279",444795,"MESH:C538175"
"61280",444795,"MESH:D058186"
"61281",444795,"MESH:D010024"
"61282",444795,"MESH:D010198"
"61283",444795,"MESH:D010211"
"61284",444795,"MESH:D015432"
"61285",444795,"MESH:D010259"
"61286",444795,"MESH:D010291"
"61287",444795,"MESH:D010292"
"61288",444795,"MESH:D000505"
"61289",444795,"MESH:D010304"
"61290",444795,"MESH:D006222"
"61291",444795,"MESH:D010490"
"61292",444795,"MESH:D006261"
"61293",444795,"MESH:D010523"
"61294",444795,"MESH:D006330"
"61295",444795,"MESH:D006333"
"61296",444795,"MESH:D010996"
"61297",444795,"MESH:D000789"
"61298",444795,"MESH:D000848"
"61299",444795,"MESH:D000853"
"61300",444795,"MESH:D006402"
"61301",444795,"MESH:D006470"
"61302",444795,"MESH:D001139"
"61303",444795,"MESH:D001146"
"61304",444795,"MESH:D001168"
"61305",444795,"MESH:D006529"
"61306",444795,"MESH:D011297"
"61307",444795,"MESH:D049188"
"61308",444795,"MESH:D009361"
"61309",444795,"MESH:D013964"
"61310",444795,"MESH:D014062"
"61311",444795,"MESH:D009364"
"61312",444795,"MESH:D014376"
"61313",444795,"MESH:D001778"
"61314",444795,"MESH:D002375"
"61315",444795,"MESH:D002386"
"61316",444795,"MESH:D002583"
"61317",444795,"MESH:D014604"
"61318",444795,"MESH:D010051"
"61319",444795,"MESH:D002471"
"61320",444795,"MESH:D012208"
"61321",444795,"MESH:D014693"
"61322",444795,"MESH:D006474"
"61323",444795,"MESH:D014820"
"61324",444795,"MESH:D018290"
"61325",444795,"MESH:D001943"
"61326",444795,"MESH:D009396"
"61327",444795,"MESH:C562992"
"61328",444795,"MESH:D054198"
"61329",444795,"MESH:D014983"
"61330",444795,"MESH:D009369"
"61331",444795,"MESH:D001169"
"61332",444795,"MESH:D005909"
"61333",444795,"MESH:D010146"
"61334",444795,"MESH:D010190"
"61335",444795,"MESH:D002822"
"61336",444795,"MESH:D065630"
"61337",444795,"MESH:D001172"
"61338",444795,"MESH:D007410"
"61339",444795,"MESH:D012868"
"61340",444795,"MESH:D012871"
"61341",444795,"MESH:D012878"
"61342",444795,"MESH:D001997"
"61343",444795,"MESH:D009362"
"61344",444795,"MESH:D008325"
"61345",444795,"MESH:D055623"
"61346",444795,"MESH:D001249"
"61347",444795,"MESH:D008527"
"61348",444795,"MESH:D006930"
"61349",444795,"MESH:D008545"
"61350",444795,"MESH:D005923"
"61351",444795,"MESH:D017681"
"61352",444795,"MESH:D003324"
"61353",444795,"MESH:D007911"
"61354",444795,"MESH:D018236"
"61355",444795,"MESH:D006528"
"61356",444795,"MESH:D007938"
"61357",444795,"MESH:D013274"
"61358",444795,"MESH:D009374"
"61359",444795,"MESH:D016889"
"61360",444795,"MESH:D015464"
"61361",444795,"MESH:D015470"
"61362",444795,"MESH:D011507"
"61363",444795,"MESH:D017495"
"61364",444795,"MESH:D005317"
"61365",444795,"MESH:D011565"
"61366",444795,"MESH:D006258"
"61367",444795,"MESH:D009101"
"61368",444795,"MESH:D000152"
"61369",444795,"MESH:D017676"
"61370",444795,"MESH:D011625"
"61371",444795,"MESH:D006317"
"61372",444795,"MESH:D005355"
"61373",444795,"MESH:D009190"
"61374",444795,"MESH:D017180"
"61375",444795,"MESH:D002294"
"61376",444795,"MESH:D001471"
"61377",444795,"MESH:D010954"
"63462",452548,"MESH:D000505"
"63463",452548,"MESH:D000707"
"63464",452548,"MESH:D005767"
"63465",452548,"MESH:D007022"
"63466",452548,"MESH:D007970"
"63467",452548,"MESH:D010523"
"63468",452548,"MESH:D008228"
"63469",452548,"MESH:D054198"
"63470",452548,"MESH:D001749"
"63471",452548,"MESH:D001932"
"63472",452548,"MESH:D002277"
"63473",452548,"MESH:D005909"
"63474",452548,"MESH:D006689"
"64536",644241,"MESH:D001145"
"64537",644241,"MESH:D006331"
"64538",644241,"MESH:D056486"
"64539",644241,"MESH:D011654"
"64540",644241,"MESH:D009196"
"64541",644241,"MESH:D055371"
"64542",644241,"MESH:D015464"
"64543",644241,"MESH:D007951"
"64544",644241,"MESH:D008103"
"65030",667490,"MESH:D000013"
"65031",667490,"MESH:D003875"
"65032",667490,"MESH:D064420"
"65033",667490,"MESH:D004893"
"65034",667490,"MESH:D005221"
"65035",667490,"MESH:D005317"
"65036",667490,"MESH:D005767"
"65037",667490,"MESH:D006331"
"65038",667490,"MESH:D006417"
"65039",667490,"MESH:D006965"
"65040",667490,"MESH:D007970"
"65041",667490,"MESH:D017880"
"65042",667490,"MESH:D008064"
"65043",667490,"MESH:D008103"
"65044",667490,"MESH:D008107"
"65045",667490,"MESH:D016464"
"65046",667490,"MESH:D009325"
"65047",667490,"MESH:D010195"
"65048",667490,"MESH:D010198"
"65049",667490,"MESH:D010291"
"65050",667490,"MESH:D010922"
"65051",667490,"MESH:D051437"
"65052",667490,"MESH:D013921"
"65053",667490,"MESH:D000022"
"65054",667490,"MESH:D000169"
"65055",667490,"MESH:D000740"
"65056",667490,"MESH:D000744"
"65057",667490,"MESH:D056486"
"65058",667490,"MESH:D003093"
"65059",667490,"MESH:C000657245"
"65060",667490,"MESH:D003424"
"65061",667490,"MESH:D019693"
"65062",667490,"MESH:D006521"
"65063",667490,"MESH:D015212"
"65064",667490,"MESH:D007938"
"65065",667490,"MESH:D007945"
"65066",667490,"MESH:D007951"
"65067",667490,"MESH:D015470"
"65068",667490,"MESH:D015477"
"65069",667490,"MESH:D015473"
"65070",667490,"MESH:D056784"
"65071",667490,"MESH:D015452"
"65072",667490,"MESH:D054198"
"65073",667490,"MESH:D054218"
"65074",667490,"MESH:D012640"
"65075",667490,"MESH:D012851"
"65921",2723601,"MESH:D000740"
"65922",2723601,"MESH:D001201"
"65923",2723601,"MESH:D006502"
"65924",2723601,"MESH:D002526"
"65925",2723601,"MESH:D056486"
"65926",2723601,"MESH:D003967"
"65927",2723601,"MESH:D004932"
"65928",2723601,"MESH:D005355"
"65929",2723601,"MESH:D020518"
"65930",2723601,"MESH:D006471"
"65931",2723601,"MESH:D006504"
"65932",2723601,"MESH:D006965"
"65933",2723601,"MESH:D006975"
"65934",2723601,"MESH:D008064"
"65935",2723601,"MESH:D016464"
"65936",2723601,"MESH:D010198"
"65937",2723601,"MESH:D010382"
"65938",2723601,"MESH:D013163"
"65939",2723601,"MESH:D013921"
"65940",2723601,"MESH:D014202"
"65941",2723601,"MESH:D003424"
"65942",2723601,"MESH:D006331"
"65943",2723601,"MESH:D015212"
"65944",2723601,"MESH:D007938"
"65945",2723601,"MESH:D007945"
"65946",2723601,"MESH:D007951"
"65947",2723601,"MESH:D015470"
"65948",2723601,"MESH:D015473"
"65949",2723601,"MESH:D054198"
"65950",2723601,"MESH:D054218"
"65951",2723601,"MESH:D011565"
"67656",3062316,"MESH:D015746"
"67657",3062316,"MESH:D000740"
"67658",3062316,"MESH:D000855"
"67659",3062316,"MESH:D001247"
"67660",3062316,"MESH:D056486"
"67661",3062316,"MESH:D064420"
"67662",3062316,"MESH:D015431"
"67663",3062316,"MESH:D001943"
"67664",3062316,"MESH:D007938"
"67665",3062316,"MESH:D015464"
"67666",3062316,"MESH:D007951"
"67667",3062316,"MESH:D015466"
"67668",3062316,"MESH:D009361"
"67669",3062316,"MESH:D009374"
"67670",3062316,"MESH:D011087"
"67671",3062316,"MESH:D054198"
"67694",3081361,"MESH:D066126"
"67695",3081361,"MESH:D013262"
"67696",3081361,"MESH:D000230"
"67697",3081361,"MESH:D000077192"
"67698",3081361,"MESH:D008175"
"67699",3081361,"MESH:D008207"
"67700",3081361,"MESH:D000077195"
"67701",3081361,"MESH:D013964"
"72509",5329102,"MESH:D015431"
"72510",5329102,"MESH:D006332"
"72511",5329102,"MESH:D000787"
"72512",5329102,"MESH:D066126"
"72513",5329102,"MESH:D002318"
"72514",5329102,"MESH:D017202"
"72515",5329102,"MESH:D001145"
"72516",5329102,"MESH:D009336"
"72517",5329102,"MESH:D012008"
"72518",5329102,"MESH:D005355"
"72519",5329102,"MESH:D009362"
"72520",5329102,"MESH:D005767"
"72521",5329102,"MESH:D001284"
"72522",5329102,"MESH:D017114"
"72523",5329102,"MESH:D006331"
"72524",5329102,"MESH:D006333"
"72525",5329102,"MESH:D001847"
"72526",5329102,"MESH:D001855"
"72527",5329102,"MESH:D008133"
"72528",5329102,"MESH:D006461"
"72529",5329102,"MESH:D008206"
"72530",5329102,"MESH:D010182"
"72531",5329102,"MESH:D006973"
"72532",5329102,"MESH:D003967"
"72533",5329102,"MESH:D018487"
"72534",5329102,"MESH:D014839"
"72535",5329102,"MESH:D005770"
"72536",5329102,"MESH:D046152"
"72537",5329102,"MESH:D009369"
"72538",5329102,"MESH:D058186"
"72539",5329102,"MESH:D002817"
"72540",5329102,"MESH:D002286"
"72541",5329102,"MESH:D018358"
"72542",5329102,"MESH:D002292"
"72543",5329102,"MESH:D011471"
"72600",5352062,"MESH:D008133"
"72601",5352062,"MESH:D002295"
"72602",5352062,"MESH:D016410"
"73047",5360373,"MESH:D055371"
"73048",5360373,"MESH:D000380"
"73049",5360373,"MESH:D000707"
"73050",5360373,"MESH:D000743"
"73051",5360373,"MESH:D000787"
"73052",5360373,"MESH:D001002"
"73053",5360373,"MESH:D001342"
"73054",5360373,"MESH:D019575"
"73055",5360373,"MESH:D001927"
"73056",5360373,"MESH:D006528"
"73057",5360373,"MESH:D003324"
"73058",5360373,"MESH:D003967"
"73059",5360373,"MESH:D004195"
"73060",5360373,"MESH:D004342"
"73061",5360373,"MESH:D004417"
"73062",5360373,"MESH:D004487"
"73063",5360373,"MESH:D007172"
"73064",5360373,"MESH:D005334"
"73065",5360373,"MESH:D005355"
"73066",5360373,"MESH:D005734"
"73067",5360373,"MESH:D006314"
"73068",5360373,"MESH:D006402"
"73069",5360373,"MESH:D006417"
"73070",5360373,"MESH:D006463"
"73071",5360373,"MESH:D006469"
"73072",5360373,"MESH:D006932"
"73073",5360373,"MESH:D006965"
"73074",5360373,"MESH:D006973"
"73075",5360373,"MESH:D006976"
"73076",5360373,"MESH:D006978"
"73077",5360373,"MESH:D007022"
"73078",5360373,"MESH:D007037"
"73079",5360373,"MESH:D000860"
"73080",5360373,"MESH:D054990"
"73081",5360373,"MESH:D007249"
"73082",5360373,"MESH:D007511"
"73083",5360373,"MESH:D007674"
"73084",5360373,"MESH:D007970"
"73085",5360373,"MESH:D008171"
"73086",5360373,"MESH:D017563"
"73087",5360373,"MESH:D055370"
"73088",5360373,"MESH:D048629"
"73089",5360373,"MESH:D008881"
"73090",5360373,"MESH:D018908"
"73091",5360373,"MESH:D009203"
"73092",5360373,"MESH:D009422"
"73093",5360373,"MESH:D009503"
"73094",5360373,"MESH:D010292"
"73095",5360373,"MESH:D010523"
"73096",5360373,"MESH:D011014"
"73097",5360373,"MESH:D054038"
"73098",5360373,"MESH:D011654"
"73099",5360373,"MESH:D011655"
"73100",5360373,"MESH:D011658"
"73101",5360373,"MESH:D011697"
"73102",5360373,"MESH:D011928"
"73103",5360373,"MESH:D012078"
"73104",5360373,"MESH:D012131"
"73105",5360373,"MESH:D045743"
"73106",5360373,"MESH:D012595"
"73107",5360373,"MESH:D012640"
"73108",5360373,"MESH:D018805"
"73109",5360373,"MESH:D012871"
"73110",5360373,"MESH:D013736"
"73111",5360373,"MESH:D013921"
"73112",5360373,"MESH:D014652"
"73113",5360373,"MESH:D015431"
"73114",5360373,"MESH:D002277"
"73115",5360373,"MESH:D018236"
"73116",5360373,"MESH:D002294"
"73117",5360373,"MESH:D004407"
"73118",5360373,"MESH:D006258"
"73119",5360373,"MESH:D006689"
"73120",5360373,"MESH:D007822"
"73121",5360373,"MESH:D008175"
"73122",5360373,"MESH:D008223"
"73123",5360373,"MESH:D016483"
"73124",5360373,"MESH:D008228"
"73125",5360373,"MESH:D008545"
"73126",5360373,"MESH:D009062"
"73127",5360373,"MESH:D009373"
"73128",5360373,"MESH:C537844"
"73129",5360373,"MESH:D010051"
"73130",5360373,"MESH:D012514"
"73131",5360373,"MESH:D000077195"
"73132",5360373,"MESH:D002583"
"75551",6445540,"MESH:D010523"
"75552",6445540,"MESH:D001943"
"75553",6445540,"MESH:D009362"
"75566",6450551,"MESH:D066126"
"75567",6450551,"MESH:D056486"
"75568",6450551,"MESH:D003681"
"75569",6450551,"MESH:D003967"
"75570",6450551,"MESH:D004417"
"75571",6450551,"MESH:D005221"
"75572",6450551,"MESH:D006331"
"75573",6450551,"MESH:D006973"
"75574",6450551,"MESH:D007022"
"75575",6450551,"MESH:D051437"
"75576",6450551,"MESH:D002292"
"76704",9854073,"MESH:D011471"
"77391",11626560,"MESH:D001145"
"77392",11626560,"MESH:D002289"
"77393",11626560,"MESH:D056486"
"77394",11626560,"MESH:D003248"
"77395",11626560,"MESH:D003967"
"77396",11626560,"MESH:D004244"
"77397",11626560,"MESH:D004487"
"77398",11626560,"MESH:D005767"
"77399",11626560,"MESH:D006331"
"77400",11626560,"MESH:D007006"
"77401",11626560,"MESH:D017674"
"77402",11626560,"MESH:D008231"
"77403",11626560,"MESH:D009325"
"77404",11626560,"MESH:D009503"
"77405",11626560,"MESH:D011014"
"77406",11626560,"MESH:D014786"
"77407",11626560,"MESH:D014839"
"77408",11626560,"MESH:D000230"
"77409",11626560,"MESH:D000077192"
"77410",11626560,"MESH:D002294"
"77411",11626560,"MESH:D004938"
"77412",11626560,"MESH:D005909"
"77413",11626560,"MESH:D006104"
"77414",11626560,"MESH:D015470"
"77415",11626560,"MESH:D008207"
"77416",11626560,"MESH:D017728"
"77417",11626560,"MESH:D055756"
"77418",11626560,"MESH:D009362"
"77419",11626560,"MESH:D009369"
"77420",11626560,"MESH:D009374"
"77421",11626560,"MESH:D009447"
"77422",11626560,"MESH:D013274"
"78643",24776445,"MESH:C565579"
"78644",24776445,"MESH:D016142"
"78645",24776445,"MESH:D001478"
"78646",24776445,"MESH:D002280"
"78647",24776445,"MESH:D002289"
"78648",24776445,"MESH:D055752"
"78744",25126798,"MESH:D056486"
"78745",25126798,"MESH:D011565"
"78746",25126798,"MESH:D013163"
"78784",42611257,"MESH:D007674"
"78785",42611257,"MESH:D017484"
"78786",42611257,"MESH:D012871"
"78787",42611257,"MESH:D013262"
"78788",42611257,"MESH:D008545"
"78789",42611257,"MESH:D013964"
"78790",42611257,"MESH:D009361"
"82503",2094,"MESH:D009374"
"82504",2094,"MESH:D009395"
"82505",2094,"MESH:D010198"
"82506",2094,"MESH:D013262"
"82507",2094,"MESH:D013577"
"82508",2094,"MESH:D013610"
"82509",2094,"MESH:D001749"
"82510",2094,"MESH:D014581"
"82511",2094,"MESH:D058186"
"82512",2094,"MESH:D000707"
"82513",2094,"MESH:D056648"
"82514",2094,"MESH:D053099"
"82515",2094,"MESH:D001855"
"82516",2094,"MESH:D001927"
"82517",2094,"MESH:D002295"
"82518",2094,"MESH:D056486"
"82519",2094,"MESH:D003556"
"82520",2094,"MESH:D003875"
"82521",2094,"MESH:D004342"
"82522",2094,"MESH:D064420"
"82523",2094,"MESH:D004802"
"82524",2094,"MESH:D005076"
"82525",2094,"MESH:D006099"
"82526",2094,"MESH:D006461"
"82527",2094,"MESH:D006965"
"82528",2094,"MESH:D007674"
"82529",2094,"MESH:D007681"
"82530",2094,"MESH:D009503"
"82531",2094,"MESH:D065626"
"82532",2094,"MESH:D001168"
"82533",2094,"MESH:D015210"
"82534",2094,"MESH:D054198"
"82535",2094,"MESH:D011507"
"82536",2094,"MESH:D013272"
"82537",2094,"MESH:D013280"
"82538",2094,"MESH:D001714"
"82539",2094,"MESH:D015430"
"82540",2094,"MESH:D004195"
"82541",2094,"MESH:D004283"
"82542",2094,"MESH:D050171"
"82543",2094,"MESH:D005767"
"82544",2094,"MESH:D006073"
"82545",2094,"MESH:D006331"
"82546",2094,"MESH:D006470"
"82547",2094,"MESH:D006946"
"82548",2094,"MESH:D006949"
"82549",2094,"MESH:D033461"
"82550",2094,"MESH:D000860"
"82551",2094,"MESH:D007249"
"82552",2094,"MESH:D007333"
"82553",2094,"MESH:D007669"
"82554",2094,"MESH:D007676"
"82555",2094,"MESH:D016773"
"82556",2094,"MESH:D007898"
"82557",2094,"MESH:D007945"
"82558",2094,"MESH:D015464"
