"","2094","2123","2141","2187","2478","2578","2662","2708","2907","3385","3657","3690","3902","3950","4091","4114","4211","4212","4842","5035","5291","5311","5394","5426","5453","5743","5746","6194","11683","13342","31703","36314","36462","57469","60198","60700","60750","68740","71384","77082","104741","104842","123631","126941","132971","148121","148124","163659","176870","176871","208908","216239","216326","216454","387447","444795","446556","452548","644241","667490","2723601","3062316","3081361","5288382","5311497","5329102","5352062","5360373","6445540","6450551","9826528","9854073","11626560","11960529","11977753","15953832","24776445","24856436","24958200","25126798","42611257"
"3385",0.890924015,0.479896713,0.313247977,0.078866179,0.262388518,0.437881515,0.316691568,0.157701178,0.443769807,0,0.84394614,0.43976818,0.103721101,0.573324527,0.470875824,0.61468793,0.283410127,-0.247315838,0.193977087,-0.478762955,-0.470469231,0.318042316,0.785567684,0.752009101,0.623568515,0.019665227,0.087742881,0.553634588,-0.07035448,-0.697231096,-0.336133504,-0.616251727,-0.470518645,0.565783885,0.238567637,-0.269482222,0.712389102,0.345777732,0.45579406,-0.093226074,-0.262275767,-0.070174386,-0.220026133,-0.296541932,0.065297619,-0.189141718,-0.591294261,-0.682131696,-0.072757868,-0.129879866,-0.449366375,0.161003053,0.609010166,-0.12502427,-0.006248848,0.13022697,-0.1251668,-0.552675595,-0.115769126,0.876825514,0.850966934,-0.41128363,-0.159296195,-0.373164532,-0.669909567,-0.024787977,-0.175050037,-0.718210821,-0.466591234,-0.07507782,0.279973525,-0.625346263,-0.094554426,0.701660627,-0.222953069,-0.01682985,0.031355782,-0.504465295,0.183560478,0.11298493,-0.033671333
"3657",0.813121902,0.554250709,0.610880895,0.082660645,0.431273374,0.651036234,0.044883851,0.383297982,0.600588088,0.84394614,0,0.596048075,0.079195204,0.767583666,0.58255504,0.497362394,0.285122149,-0.269856693,0.282219641,-0.58494645,-0.628249356,0.630351331,0.727283625,0.591732485,0.682751656,-0.033167682,0.071700626,0.604934036,-0.056648715,-0.773113028,-0.362414359,-0.651392369,-0.531022935,0.462754251,0.213467852,-0.434808221,0.534118688,0.525369811,0.444400749,0.017644889,-0.419763539,-0.275433114,-0.406598704,-0.249256338,-0.009883837,-0.162056542,-0.599704802,-0.684270397,-0.071174749,-0.102829873,-0.664726104,-0.167298344,0.50385266,-0.172583334,0.020817926,0.276071561,-0.149349853,-0.639238779,-0.476150822,0.745029787,0.719799011,-0.526906518,-0.322242931,-0.343981784,-0.753356294,-0.288827982,-0.246332806,-0.756270969,-0.523140723,-0.264300797,0.12803217,-0.629546677,-0.296512083,0.541304129,-0.367616368,-0.270470344,-0.062011205,-0.667417063,-0.01941121,0.038033905,-0.301938564
"3690",0.417767699,0.353155275,0.490377792,0.03878196,0.31514076,0.862725316,-0.05553803,0.755584667,0.9997592,0.43976818,0.596048075,0,0.013694384,0.848311245,0.335553878,0.226421986,0.763221875,-0.291324428,0.217647934,-0.492002466,-0.48814022,0.433704546,0.359113533,0.266664536,0.628614844,-0.060571992,-0.006857264,0.83315133,0.001946699,-0.519533374,-0.344048764,-0.453950886,-0.383452417,0.223239842,0.149582072,-0.414583404,0.224795433,0.375721218,0.198768749,0.388968081,-0.220973495,-0.301696121,-0.004308342,-0.328927055,0.04247097,-0.191151539,-0.416067947,-0.473493109,-0.062066662,0.004174053,-0.312837942,0.030446976,0.230755369,-0.016745909,-0.016857316,0.236748097,-0.280941811,-0.46205899,-0.398529177,0.361003969,0.33325096,-0.168281918,-0.256840708,-0.243813414,-0.503062447,-0.251043731,-0.180084697,-0.549688922,-0.328630387,-0.270547415,0.013942756,-0.410214828,0.269058164,0.250659666,-0.311259825,-0.187036695,0.358058749,-0.513563557,-0.092012544,-0.011552611,-0.082805066
"3902",0.156508685,0.076283013,-0.040757046,0.99295702,-0.023484367,0.016040317,0.035870245,-0.020188306,0.013394393,0.103721101,0.079195204,0.013694384,0,0.022769714,0.022530433,0.13006981,0.051190381,-0.106331329,-0.001672836,-0.04984338,-0.033153527,-0.020853887,0.148800654,0.087429903,0.070034628,-0.099772007,-0.070906624,0.027027846,-0.069157618,-0.142454836,-0.099762763,-0.132133076,-0.107349239,0.169533147,-0.011549712,-0.041142111,0.022939766,-0.024725498,-0.054645989,-0.059455919,-0.112089064,0.010987524,-0.035320034,-0.045634369,-0.002751212,0.17709465,-0.147018012,-0.166717897,0.225642102,0.146652209,-0.037101067,-0.02227446,0.049502831,0.834881258,-0.027825585,-0.068056437,-0.069036316,-0.101643753,0.018003171,0.133696048,0.130655689,-0.071778188,-0.012901513,-0.17064488,-0.13547442,-0.108344158,-0.154512156,-0.166023673,-0.159861482,0.087072797,-0.020205233,-0.14489688,0.012599678,0.107168623,0.782729249,-0.082544159,0.019658314,-0.030458573,0.115210402,0.957771613,-0.018080207
"3950",0.490782313,0.471542082,0.54842871,0.058278362,0.449254187,0.935982168,-0.052161578,0.710418935,0.849254973,0.573324527,0.767583666,0.848311245,0.022769714,0,0.459604437,0.235172176,0.589675781,-0.228023701,0.293906263,-0.617456687,-0.557932987,0.702469743,0.453489175,0.366259336,0.582605029,-0.028974941,0.02012736,0.826510033,0.058364536,-0.646735532,-0.403277531,-0.50598181,-0.503932094,0.252190182,0.224315634,-0.563321328,0.266630695,0.220523298,0.323212153,0.242884893,-0.236810345,-0.439360478,-0.167499998,-0.307062378,0.071032473,-0.186218063,-0.460851244,-0.585562901,-0.042029034,-0.041203395,-0.453825385,0.003313263,0.318051711,-0.109386992,0.019037679,0.396152343,-0.21457027,-0.610591001,-0.458623114,0.45810903,0.432131044,-0.316687507,-0.300934292,-0.217144496,-0.624933015,-0.147016249,-0.091861057,-0.605278797,-0.379684472,-0.283302882,0.069058645,-0.452628463,0.03039485,0.363301189,-0.399010972,-0.223594113,0.204010733,-0.613167627,-0.080677057,-0.011777947,-0.207486163
"4091",0.45374727,0.454328083,0.494299323,0.033384522,0.238711092,0.397484325,-0.056933421,0.190227301,0.337270119,0.470875824,0.58255504,0.335553878,0.022530433,0.459604437,0,0.180758512,0.118311292,0.083615782,0.200132275,-0.257825333,-0.014178355,0.303046275,0.462025707,0.316939396,0.387025114,-0.10493583,0.190034799,0.358598961,-0.090283346,-0.330349857,-0.333600005,-0.486189057,-0.463522268,0.247017035,0.080785072,-0.084644073,0.284561268,0.220982806,0.784473925,-0.022770523,-0.321137172,-0.30256215,-0.057982007,-0.22879758,-0.122206346,-0.171801033,-0.449449982,-0.514514477,-0.107272606,-0.133477064,-0.352151154,-0.203463865,0.283548867,0.046157408,-0.022092685,0.123308587,-0.253090746,-0.531113038,-0.359563743,0.405673117,0.399918958,-0.087521975,-0.048767239,-0.255659243,-0.306889784,0.121024382,-0.180933702,-0.456860525,-0.410896913,-0.278935478,-0.002190908,-0.462686882,-0.047175373,0.584164498,-0.266718152,-0.091367414,-0.137543315,-0.20953033,0.235811201,-0.025852341,-0.320076533
"4114",0.730226562,0.303049634,0.00248066,0.072189755,0.100004336,0.164827852,0.186139083,0.052507913,0.227267557,0.61468793,0.497362394,0.226421986,0.13006981,0.235172176,0.180758512,0,0.280052267,-0.365706619,0.088732259,-0.063354511,-0.255588253,0.052246564,0.638164258,0.636107606,0.460603802,-0.15675234,0.125918424,0.266856592,0.062593026,-0.250380429,-0.185515021,-0.143286066,0.078005182,0.676371472,0.159854247,0.197780409,0.364839579,0.119020453,0.055783599,-0.15744454,-0.392575365,0.466571284,0.037497751,-0.258405848,0.165397582,-0.161569013,-0.16847077,-0.423325527,0.101416806,-0.043179868,-0.137106735,-0.038090626,0.428396478,-0.020804751,-0.08052917,-0.02639455,-0.191763994,0.026194781,-0.062040538,0.649039429,0.60668339,-0.3375301,0.007615869,-0.29991704,-0.207895618,-0.299368993,-0.295093564,-0.614779367,-0.398552805,0.239083068,0.00658478,-0.147271086,0.053096449,0.539466779,0.084450033,-0.244774201,0.145340413,-0.240986634,0.411719853,0.17639888,-0.009530117
"4211",0.303513209,0.173077876,0.059007797,0.036268841,0.082822915,0.6782469,0.055689045,0.774331743,0.761720423,0.283410127,0.285122149,0.763221875,0.051190381,0.589675781,0.118311292,0.280052267,0,-0.222784778,0.07345976,-0.151105009,-0.215599222,0.108439222,0.223353884,0.186079794,0.213763978,-0.087660898,-0.117265484,0.804991723,-0.023765526,-0.340524572,-0.214827546,-0.286549404,-0.248450928,0.276587693,0.101451079,-0.197249,0.078519105,0.002741936,-0.035422208,0.522647591,-0.152536699,-0.091582807,0.33129406,-0.258109959,0.101276461,-0.141843528,-0.295864375,-0.355916663,-0.004853394,0.091711513,0.095533675,0.242665441,0.118158675,0.16193705,-0.050929581,0.062996911,-0.220064755,-0.271532675,-0.121897562,0.266849929,0.235998312,0.109167932,-0.077300229,-0.277848701,-0.325057776,-0.203327624,-0.261757871,-0.442569193,-0.287724733,0.011355686,0.009928743,-0.287007336,0.631139408,0.197021999,-0.039420704,-0.131854575,0.688837675,-0.264512182,0.106135835,0.03415876,0.227425255
"4212",-0.308812553,-0.346328774,-0.045173844,-0.109100447,-0.208916966,-0.160948943,-0.234491519,-0.270876111,-0.292867743,-0.247315838,-0.269856693,-0.291324428,-0.106331329,-0.228023701,0.083615782,-0.365706619,-0.222784778,0,-0.189314864,0.471524273,0.311571461,-0.032610149,-0.344323326,-0.3346724,-0.406352946,0.488120796,0.334559867,-0.189133156,0.304809746,0.18008232,0.66868423,0.285767865,0.025650391,-0.364780391,0.242018295,0.042202866,-0.250919359,-0.133209287,0.076305166,-0.166936976,0.00931886,-0.140488279,0.010465858,0.002599404,-0.22043093,-0.006697705,0.303572824,0.421720115,-0.052408521,-0.049360817,0.139597015,0.037610794,-0.331875318,-0.087350472,0.02429139,-0.267353244,0.133625868,0.041792582,0.027757172,-0.239246296,-0.209635058,0.215102011,0.023543042,0.393325792,0.14204567,0.295313202,0.085689876,0.40458323,0.366018593,-0.005768549,0.012910228,0.239983824,-0.031533976,-0.014120764,-0.077790106,-0.088373044,-0.147117004,0.184676251,0.026788978,-0.118586718,0.157066591
"4842",0.175533657,0.359570264,0.184065113,0.013725559,0.176455495,0.259006254,-0.049634723,0.202959668,0.216814611,0.193977087,0.282219641,0.217647934,-0.001672836,0.293906263,0.200132275,0.088732259,0.07345976,-0.189314864,0,-0.234069814,-0.177045563,0.226037372,0.226433336,0.211854479,0.242958698,-0.047602353,0.025419992,0.224383657,0.012477977,-0.210469941,-0.210417488,-0.243181188,-0.223499519,0.158394832,0.079060533,-0.111574074,0.14541736,0.094654675,0.207782705,0.010813055,-0.115998253,-0.117469055,-0.137042611,-0.135112513,-0.004746596,-0.117969646,-0.226549129,-0.271014349,-0.045479296,-0.098383286,-0.289917507,-0.13226332,0.179906464,0.015389438,-0.033598339,0.166249234,-0.187267614,-0.261490585,-0.190329705,0.140816651,0.123493294,-0.142995382,0.610185269,-0.131298017,-0.196209962,-0.06860445,-0.100172381,-0.309784241,-0.184381561,-0.155113959,-0.01881329,-0.217913304,-0.14952119,0.079306174,-0.109944421,-0.076410463,-0.073014651,-0.178371632,-0.072179428,-0.028051957,-0.197166016
"5035",-0.312026816,-0.282488171,-0.447865714,-0.094353777,-0.314011429,-0.542976306,0.010701795,-0.35409481,-0.493051201,-0.478762955,-0.58494645,-0.492002466,-0.04984338,-0.617456687,-0.257825333,-0.063354511,-0.151105009,0.471524273,-0.234069814,0,0.597785491,-0.462888909,-0.325927121,-0.258901786,-0.354435792,0.227414597,0.127443234,-0.449231764,0.221038198,0.431757125,0.549985166,0.335014647,0.331575981,0.038046819,0.161467908,0.474453428,-0.360884605,-0.389384589,-0.284257034,-0.111575461,0.133026805,0.364916345,0.377263443,-0.001407073,0.110884733,-0.030815088,0.270920909,0.449412262,0.065067795,0.034758085,0.523994225,-0.018693049,-0.334340635,0.156007311,-0.053790686,-0.398363476,-0.07688123,0.464166788,0.349458545,-0.257964352,-0.259283562,0.457501126,0.293972308,0.173008527,0.424488471,0.131290501,-0.103195103,0.309054265,0.413103215,0.501123087,-0.146017372,0.284381947,0.212434768,-0.132229457,0.384676718,0.036377294,0.087576037,0.564941786,0.323073313,0.006110538,0.403844883
"5291",-0.324631558,-0.05252626,-0.430898169,-0.064970266,-0.49128185,-0.490561077,-0.086478548,-0.331810288,-0.491281073,-0.470469231,-0.628249356,-0.48814022,-0.033153527,-0.557932987,-0.014178355,-0.255588253,-0.215599222,0.311571461,-0.177045563,0.597785491,0,-0.400751234,-0.223988624,-0.213576804,-0.431152666,-0.272044637,-0.085925998,-0.320447483,-0.208251745,0.600366594,0.017404218,0.220013932,0.151489017,0.099231738,-0.300755623,0.63299759,-0.365604819,-0.374392269,0.103152502,-0.053864579,0.062195724,0.338562252,0.557916721,0.285739397,-0.004324667,0.083161012,0.155041513,0.214043431,0.039318691,0.000474054,0.550480419,0.119774494,-0.212831537,0.335446967,-0.018780205,-0.419369474,0.149963457,0.250453472,0.539026253,-0.290993051,-0.255787876,0.775392372,0.453316338,-0.10779356,0.604556229,0.636989264,-0.031041151,0.41183016,0.118568091,0.457879115,-0.163180345,0.171591032,0.395234015,0.109168755,0.450897395,0.092979382,-0.001237812,0.917306175,0.520400612,0.100236264,0.141014436
"5311",0.239841847,0.25175864,0.683762151,0.008152395,0.419628116,0.68354655,-0.114447136,0.477230089,0.431744455,0.318042316,0.630351331,0.433704546,-0.020853887,0.702469743,0.303046275,0.052246564,0.108439222,-0.032610149,0.226037372,-0.462888909,-0.400751234,0,0.189538995,0.119479709,0.299984909,-0.127278315,-0.194712122,0.421599286,-0.066910859,-0.563850705,-0.334490745,-0.37628491,-0.465463217,0.062452726,-0.002077548,-0.547398646,0.058751923,0.346552472,0.142762948,0.055730192,-0.149113104,-0.477729035,-0.326686321,-0.070672607,-0.151460128,-0.06108087,-0.343283879,-0.460877207,0.005078243,-0.031040442,-0.413464326,-0.053466603,0.060757559,-0.22923891,0.082482593,0.449643464,0.071478032,-0.529545764,-0.362374208,0.205041633,0.190696642,-0.40661779,-0.239456815,-0.163207555,-0.557261328,-0.018616212,-0.116859773,-0.417443725,-0.365699099,-0.091790446,0.112695196,-0.345317651,-0.310703208,0.163192755,-0.365813738,-0.270000383,-0.074329373,-0.507157365,-0.104143993,-0.068994113,-0.319070752
"5394",0.91638096,0.720199876,0.184925851,0.106688394,0.186262557,0.356503821,0.159613104,0.129949299,0.361465614,0.785567684,0.727283625,0.359113533,0.148800654,0.453489175,0.462025707,0.638164258,0.223353884,-0.344323326,0.226433336,-0.325927121,-0.223988624,0.189538995,0,0.843826146,0.629237403,-0.17441487,0.142470712,0.492090209,-0.150683245,-0.547908653,-0.327580648,-0.588085425,-0.401235541,0.803878084,0.132468936,0.038117018,0.586129261,0.333564669,0.455517197,-0.024516303,-0.536301188,0.189369415,-0.16521615,-0.008867099,0.002181827,-0.094576063,-0.590428199,-0.659838118,-0.04548658,-0.120677981,-0.399631222,-0.098790598,0.680276093,0.077347686,-0.021012428,-0.021197586,-0.108281488,-0.444513188,-0.091502424,0.829746714,0.831103833,-0.136355501,-0.110276205,-0.427693558,-0.512358899,-0.182576863,-0.299564823,-0.642290612,-0.490278116,0.125095833,0.020295765,-0.613981724,-0.039101567,0.679355547,0.019776321,-0.252304275,0.06104325,-0.126964566,0.358329987,0.215313446,-0.126367704
"5426",0.797352884,0.560596964,0.031007019,0.045941807,0.149446308,0.23066319,0.096078449,0.053832324,0.266620074,0.752009101,0.591732485,0.266664536,0.087429903,0.366259336,0.316939396,0.636107606,0.186079794,-0.3346724,0.211854479,-0.258901786,-0.213576804,0.119479709,0.843826146,0,0.557856017,-0.026191259,0.193666112,0.421053583,0.03371758,-0.415160837,-0.268301007,-0.456809698,-0.275304236,0.67811529,0.30032742,0.132621471,0.488548302,0.247085648,0.512573937,-0.094397013,-0.464513737,0.304840403,-0.21820782,-0.139178938,0.214835779,-0.163374801,-0.471029813,-0.568919263,-0.087181992,-0.175171281,-0.381888349,-0.111732575,0.750161992,0.054077133,-0.048810506,0.187515109,-0.100906849,-0.32171336,-0.132970794,0.739800543,0.717083774,-0.193317703,-0.112789965,-0.277811549,-0.369962372,-0.042699983,-0.14135077,-0.623136205,-0.328236008,0.143187568,-0.034164896,-0.490498292,-0.102638044,0.641454774,0.018527807,-0.218220835,0.089354566,-0.137497044,0.365002758,0.144803443,-0.140053064
"5453",0.681438198,0.483630435,0.505761295,0.077350591,0.398678559,0.452570147,0.103015427,0.204179463,0.62995459,0.623568515,0.682751656,0.628614844,0.070034628,0.582605029,0.387025114,0.460603802,0.213763978,-0.406352946,0.242958698,-0.354435792,-0.431152666,0.299984909,0.629237403,0.557856017,0,-0.043112293,0.172725861,0.419485141,0.032482788,-0.509049394,-0.376043626,-0.554472601,-0.323260718,0.504368512,0.258905857,-0.207841711,0.404459025,0.423638475,0.331791084,-0.10939071,-0.273974551,-0.023911922,-0.268837433,-0.314654914,0.232701659,-0.195666606,-0.525320889,-0.555320472,-0.068975535,-0.172931144,-0.446496083,-0.21399169,0.493612195,-0.102449077,-0.055976795,0.174888275,-0.283973882,-0.344221246,-0.31989001,0.701225928,0.676670154,-0.270300037,-0.199221405,-0.378678085,-0.477805098,-0.22169619,-0.107259429,-0.602811873,-0.242401736,-0.019036882,-0.028984198,-0.523670908,-0.09846748,0.535996206,-0.208025498,-0.12713167,0.008920188,-0.38787302,0.159928764,0.136746561,-0.170864702
