"","CID","DiseaseID"
"373",247,"MESH:D005334"
"374",247,"MESH:D001724"
"375",247,"MESH:D056486"
"376",247,"MESH:D003711"
"377",247,"MESH:D005235"
"378",247,"MESH:D048550"
"379",247,"MESH:D006712"
"380",247,"MESH:D007249"
"381",247,"MESH:D008106"
"382",247,"MESH:D008113"
"383",247,"MESH:D008569"
"384",247,"MESH:D008661"
"385",247,"MESH:D009203"
"386",247,"MESH:D017202"
"387",247,"MESH:D009436"
"388",247,"MESH:D010922"
"389",247,"MESH:D011833"
"390",247,"MESH:D013610"
"391",247,"MESH:D020257"
"732",444,"MESH:D000014"
"733",444,"MESH:D000647"
"734",444,"MESH:D000648"
"735",444,"MESH:D000799"
"736",444,"MESH:D015875"
"737",444,"MESH:D001008"
"738",444,"MESH:D001145"
"739",444,"MESH:D001247"
"740",444,"MESH:D001289"
"741",444,"MESH:D001416"
"742",444,"MESH:D001649"
"743",444,"MESH:D001714"
"744",444,"MESH:D001919"
"745",444,"MESH:D056486"
"746",444,"MESH:D002637"
"747",444,"MESH:D002779"
"748",444,"MESH:D003128"
"749",444,"MESH:D003329"
"750",444,"MESH:D003680"
"751",444,"MESH:D003693"
"752",444,"MESH:D003866"
"753",444,"MESH:D003967"
"754",444,"MESH:D004244"
"755",444,"MESH:D003875"
"756",444,"MESH:D062787"
"757",444,"MESH:D064420"
"758",444,"MESH:D004409"
"759",444,"MESH:D004421"
"760",444,"MESH:D004802"
"761",444,"MESH:D004830"
"762",444,"MESH:D007172"
"763",444,"MESH:D005076"
"764",444,"MESH:D001068"
"765",444,"MESH:D005315"
"766",444,"MESH:D006212"
"767",444,"MESH:D006261"
"768",444,"MESH:D006323"
"769",444,"MESH:D006330"
"770",444,"MESH:D006463"
"771",444,"MESH:D006948"
"772",444,"MESH:D006973"
"773",444,"MESH:D007010"
"774",444,"MESH:D007024"
"775",444,"MESH:D007431"
"776",444,"MESH:D007565"
"777",444,"MESH:D017093"
"778",444,"MESH:D008173"
"779",444,"MESH:D001523"
"780",444,"MESH:D015878"
"781",444,"MESH:D009203"
"782",444,"MESH:D017202"
"783",444,"MESH:D009207"
"784",444,"MESH:D009220"
"785",444,"MESH:D009325"
"786",444,"MESH:D009459"
"787",444,"MESH:D016584"
"788",444,"MESH:D010292"
"789",444,"MESH:D020734"
"790",444,"MESH:D011297"
"791",444,"MESH:D011537"
"792",444,"MESH:D011595"
"793",444,"MESH:D011618"
"794",444,"MESH:D011697"
"795",444,"MESH:D012640"
"796",444,"MESH:D012713"
"797",444,"MESH:D020018"
"798",444,"MESH:D012770"
"799",444,"MESH:D007319"
"800",444,"MESH:D012893"
"801",444,"MESH:D013009"
"802",444,"MESH:D016103"
"803",444,"MESH:D013226"
"804",444,"MESH:D013262"
"805",444,"MESH:D020521"
"806",444,"MESH:D013375"
"807",444,"MESH:D013610"
"808",444,"MESH:D013616"
"809",444,"MESH:D014012"
"810",444,"MESH:D014029"
"811",444,"MESH:D014103"
"812",444,"MESH:D014202"
"813",444,"MESH:D020433"
"814",444,"MESH:D014313"
"815",444,"MESH:D014839"
"816",444,"MESH:D015430"
"817",444,"MESH:D015431"
"818",444,"MESH:D014987"
"819",444,"MESH:D019969"
"820",444,"MESH:D019970"
"821",444,"MESH:D003865"
"822",444,"MESH:D019263"
"823",444,"MESH:D005221"
"824",444,"MESH:D019964"
"825",444,"MESH:D010842"
"826",444,"MESH:D012148"
"827",444,"OMIM:188890"
"846",564,"MESH:D058186"
"847",564,"MESH:D001018"
"848",564,"MESH:D001778"
"849",564,"MESH:D002545"
"850",564,"MESH:D003693"
"851",564,"MESH:D004211"
"852",564,"MESH:D004244"
"853",564,"MESH:D006212"
"854",564,"MESH:D006417"
"855",564,"MESH:D006470"
"856",564,"MESH:D006849"
"857",564,"MESH:D006932"
"858",564,"MESH:D006943"
"859",564,"MESH:D006973"
"860",564,"MESH:D007022"
"861",564,"MESH:D020767"
"862",564,"MESH:D007674"
"863",564,"MESH:D009135"
"864",564,"MESH:D009212"
"865",564,"MESH:D009336"
"866",564,"MESH:D010146"
"867",564,"MESH:D012206"
"868",564,"MESH:D020225"
"869",564,"MESH:D012640"
"870",564,"MESH:D012790"
"871",564,"MESH:D013345"
"872",564,"MESH:D013575"
"873",564,"MESH:D013921"
"874",564,"MESH:D013923"
"875",564,"MESH:D013927"
"876",564,"MESH:D057049"
"877",564,"MESH:D020301"
"878",564,"MESH:D020246"
"879",564,"MESH:D000799"
"880",564,"MESH:D003556"
"881",564,"MESH:D004342"
"882",564,"MESH:D005131"
"883",564,"MESH:D006988"
"884",564,"MESH:D008595"
"885",564,"MESH:D009404"
"2024",896,"MESH:D012640"
"2025",896,"MESH:D012893"
"2026",896,"MESH:D053608"
"2027",896,"MESH:D013375"
"2028",896,"MESH:D013610"
"2029",896,"MESH:D018781"
"2030",896,"MESH:D014786"
"2031",896,"MESH:D000172"
"2032",896,"MESH:D000505"
"2033",896,"MESH:D001714"
"2034",896,"MESH:D001832"
"2035",896,"MESH:D001919"
"2036",896,"MESH:D002389"
"2037",896,"MESH:D002493"
"2038",896,"MESH:D019970"
"2039",896,"MESH:D003221"
"2040",896,"MESH:D016603"
"2041",896,"MESH:D005221"
"2042",896,"MESH:D006212"
"2043",896,"MESH:D006261"
"2044",896,"MESH:D034381"
"2045",896,"MESH:D019693"
"2046",896,"MESH:D006970"
"2047",896,"MESH:D004244"
"2048",896,"MESH:D062787"
"2049",896,"MESH:D006930"
"2050",896,"MESH:D006973"
"2051",896,"MESH:D007022"
"2052",896,"MESH:D007676"
"2053",896,"MESH:D008881"
"2054",896,"MESH:D009336"
"2055",896,"MESH:D009369"
"2056",896,"MESH:D009759"
"2057",896,"MESH:D010300"
"2058",896,"MESH:D020795"
"2059",896,"MESH:D011537"
"2060",896,"MESH:D004409"
"2061",896,"MESH:D004487"
"2062",896,"MESH:D004719"
"2063",896,"MESH:D005234"
"2064",896,"MESH:D005313"
"2065",896,"MESH:D005317"
"2066",896,"MESH:D005355"
"2067",896,"MESH:D005767"
"2068",896,"MESH:D006331"
"2069",896,"MESH:D020179"
"2070",896,"MESH:D008569"
"2071",896,"MESH:D007674"
"2072",896,"MESH:D008107"
"2073",896,"MESH:D020426"
"2074",896,"MESH:D020262"
"2075",896,"MESH:D010024"
"2076",896,"MESH:D016574"
"2077",896,"MESH:D018805"
"2078",896,"MESH:D012771"
"2079",896,"MESH:D012772"
"2080",896,"MESH:D007249"
"2081",896,"MESH:D024821"
"2082",896,"MESH:D020178"
"2083",896,"MESH:D007319"
"2084",896,"MESH:D000230"
"2085",896,"MESH:D010195"
"2086",896,"MESH:D000236"
"2087",896,"MESH:D000544"
"2088",896,"MESH:D007859"
"2089",896,"MESH:D000647"
"2090",896,"MESH:D009069"
"2091",896,"MESH:D000690"
"2092",896,"MESH:D000740"
"2093",896,"MESH:D008114"
"2094",896,"MESH:D013276"
"2095",896,"MESH:D001008"
"2096",896,"MESH:D001018"
"2097",896,"MESH:D010302"
"2098",896,"MESH:D020734"
"2099",896,"MESH:D001237"
"2100",896,"MESH:D013733"
"2101",896,"MESH:D013971"
"2102",896,"MESH:D010523"
"2103",896,"MESH:D001289"
"2104",896,"MESH:D001321"
"2105",896,"MESH:D010538"
"2106",896,"MESH:D009203"
"2107",896,"MESH:D001745"
"2108",896,"MESH:D001927"
"2109",896,"MESH:D001929"
"2110",896,"MESH:D001930"
"2111",896,"MESH:D008175"
"2112",896,"MESH:D002545"
"2113",896,"MESH:D020301"
"2114",896,"MESH:D018754"
"2115",896,"MESH:D017202"
"2116",896,"MESH:D015430"
"2117",896,"MESH:D015431"
"2118",896,"MESH:D002252"
"2119",896,"MESH:D017118"
"2120",896,"MESH:D002286"
"2121",896,"MESH:D011230"
"2122",896,"MESH:D006332"
"2123",896,"MESH:D009202"
"2124",896,"MESH:D049188"
"2125",896,"MESH:D015175"
"2126",896,"MESH:D066126"
"2127",896,"MESH:D002318"
"2128",896,"MESH:D011471"
"2129",896,"MESH:D002375"
"2130",896,"MESH:D007970"
"2131",896,"MESH:D002386"
"2132",896,"MESH:D008180"
"2133",896,"MESH:D056486"
"2134",896,"MESH:D009362"
"2135",896,"MESH:D018281"
"2136",896,"MESH:D002779"
"2137",896,"MESH:D011507"
"2138",896,"MESH:D003072"
"2139",896,"MESH:D003092"
"2140",896,"MESH:D003110"
"2141",896,"MESH:D006949"
"2142",896,"MESH:D008103"
"2143",896,"MESH:C000657245"
"2144",896,"MESH:D009410"
"2145",896,"MESH:D003556"
"2146",896,"MESH:D054220"
"2147",896,"MESH:D009422"
"2148",896,"MESH:D007154"
"2149",896,"MESH:D008325"
"2150",896,"MESH:D019636"
"2151",896,"MESH:D020138"
"2152",896,"MESH:D007232"
"2153",896,"MESH:D008106"
"2154",896,"MESH:D020258"
"2155",896,"MESH:D020244"
"2156",896,"MESH:D064420"
"2178",932,"MESH:D018149"
"2179",932,"MESH:D015430"
"2180",932,"MESH:D000647"
"2181",932,"MESH:D050197"
"2182",932,"MESH:D001932"
"2183",932,"MESH:D009202"
"2184",932,"MESH:D056486"
"2185",932,"MESH:D064420"
"2186",932,"MESH:D050171"
"2187",932,"MESH:D006943"
"2188",932,"MESH:D006946"
"2189",932,"MESH:D007333"
"2190",932,"MESH:D007673"
"2191",932,"MESH:D007674"
"2192",932,"MESH:D007683"
"2193",932,"MESH:D008106"
"2194",932,"MESH:D008107"
"2195",932,"MESH:D009336"
"2196",932,"MESH:D009361"
"2197",932,"MESH:D009369"
"2198",932,"MESH:D009374"
"2199",932,"MESH:D009765"
"2200",932,"MESH:D015431"
"2245",936,"MESH:D007516"
"2246",936,"MESH:D056486"
"2247",936,"MESH:D003921"
"2248",936,"MESH:D003924"
"2249",936,"MESH:D058065"
"2250",936,"MESH:D006937"
"2251",936,"MESH:D006943"
"2252",936,"MESH:D006951"
"2253",936,"MESH:D006973"
"2254",936,"MESH:D015228"
"2255",936,"MESH:D052456"
"2256",936,"MESH:D007674"
"2257",936,"MESH:D007680"
"2258",936,"MESH:D010190"
"2259",936,"MESH:D014657"
"2260",936,"MESH:D018487"
"2261",936,"MESH:D015431"
"2262",936,"MESH:D020520"
"2263",936,"MESH:D002545"
"2264",936,"MESH:D002653"
"2265",936,"MESH:D002972"
"2266",936,"MESH:D003922"
"2267",936,"MESH:D004195"
"2268",936,"MESH:D064420"
"2269",936,"MESH:D005234"
"2270",936,"MESH:D006330"
"2271",936,"MESH:D006948"
"2272",936,"MESH:D017880"
"2273",936,"MESH:D009103"
"2274",936,"MESH:D009410"
"2275",936,"MESH:D019636"
"2276",936,"MESH:D010391"
"2277",936,"MESH:D012393"
"2278",936,"MESH:D012640"
"2279",936,"MESH:D012878"
"2280",936,"MESH:D020521"
"2281",938,"MESH:D009798"
"2282",938,"MESH:D000138"
"2283",938,"MESH:D000140"
"2284",938,"MESH:D000550"
"2285",938,"MESH:D056486"
"2286",938,"MESH:D023341"
"2287",938,"MESH:D002779"
"2288",938,"MESH:D002780"
"2289",938,"MESH:D003693"
"2290",938,"MESH:D004244"
"2291",938,"MESH:D064420"
"2292",938,"MESH:D020820"
"2293",938,"MESH:D004415"
"2294",938,"MESH:D004487"
"2295",938,"MESH:D004890"
"2296",938,"MESH:D005076"
"2297",938,"MESH:D005094"
"2298",938,"MESH:D005128"
"2299",938,"MESH:D005141"
"2300",938,"MESH:D005234"
"2301",938,"MESH:D005483"
"2302",938,"MESH:D005767"
"2303",938,"MESH:D018149"
"2304",938,"MESH:D006073"
"2305",938,"MESH:D006501"
"2306",938,"MESH:D006505"
"2307",938,"MESH:D006943"
"2308",938,"MESH:D020138"
"2309",938,"MESH:D007003"
"2310",938,"MESH:D007022"
"2311",938,"MESH:D007333"
"2312",938,"MESH:D007565"
"2313",938,"MESH:D007634"
"2314",938,"MESH:D015470"
"2315",938,"MESH:D017114"
"2316",938,"MESH:D008269"
"2317",938,"MESH:D047508"
"2318",938,"MESH:D009135"
"2319",938,"MESH:D017202"
"2320",938,"MESH:D009325"
"2321",938,"MESH:D009336"
"2322",938,"MESH:D010146"
"2323",938,"MESH:D010292"
"2324",938,"MESH:D010523"
"2325",938,"MESH:D010612"
"2326",938,"MESH:D011537"
"2327",938,"MESH:D012162"
"2328",938,"MESH:D012164"
"2329",938,"MESH:D012817"
"2330",938,"MESH:D012859"
"2331",938,"MESH:D012871"
"2332",938,"MESH:D012877"
"2333",938,"MESH:D016135"
"2334",938,"MESH:D013575"
"2335",938,"MESH:D014098"
"2336",938,"MESH:D014786"
"2337",938,"MESH:D014839"
"2338",938,"MESH:D000544"
"2339",938,"MESH:D000749"
"2340",938,"MESH:D001161"
"2341",938,"MESH:D050197"
"2342",938,"MESH:D001327"
"2343",938,"MESH:D001943"
"2344",938,"MESH:D002318"
"2345",938,"MESH:D002340"
"2346",938,"MESH:D002386"
"2347",938,"MESH:D002418"
"2348",938,"MESH:D043171"
"2349",938,"MESH:D002971"
"2350",938,"MESH:D002972"
"2351",938,"MESH:D003072"
"2352",938,"MESH:D003324"
"2353",938,"MESH:D003327"
"2354",938,"MESH:D023921"
"2355",938,"MESH:D003920"
"2356",938,"MESH:D003925"
"2357",938,"MESH:D050171"
"2358",938,"MESH:D019446"
"2359",938,"MESH:D005923"
"2360",938,"MESH:D006937"
"2361",938,"MESH:D006950"
"2362",938,"MESH:D006949"
"2363",938,"MESH:D006951"
"2364",938,"MESH:D006938"
"2365",938,"MESH:D006952"
"2366",938,"MESH:D006954"
"2367",938,"MESH:D006973"
"2368",938,"MESH:D015228"
"2369",938,"MESH:D052456"
"2370",938,"MESH:D018476"
"2371",938,"MESH:D007009"
"2372",938,"MESH:D020244"
"2373",938,"MESH:D007249"
"2374",938,"MESH:D002546"
"2375",938,"MESH:D007662"
"2376",938,"MESH:D007676"
"2377",938,"MESH:D007938"
"2378",938,"MESH:D008060"
"2379",938,"MESH:D055370"
"2380",938,"MESH:D024821"
"2381",938,"MESH:D008881"
"2382",938,"MESH:D009127"
"2383",938,"MESH:D009203"
"2384",938,"MESH:D015428"
"2385",938,"MESH:D009369"
"2386",938,"MESH:D010383"
"2387",938,"MESH:D011014"
"2388",938,"MESH:D011507"
"2389",938,"MESH:D020521"
"2390",938,"MESH:D018781"
"2391",938,"MESH:D014947"
"2501",967,"MESH:D005234"
"2502",967,"MESH:D006529"
"2503",967,"MESH:D006973"
"2504",967,"MESH:D007333"
"2505",967,"MESH:D006949"
"2811",1046,"MESH:D000749"
"2812",1046,"MESH:D000756"
"2813",1046,"MESH:D018771"
"2814",1046,"MESH:D001168"
"2815",1046,"MESH:D056486"
"2816",1046,"MESH:D002780"
"2817",1046,"MESH:D003875"
"2818",1046,"MESH:D004342"
"2819",1046,"MESH:D064420"
"2820",1046,"MESH:D058625"
"2821",1046,"MESH:D006099"
"2822",1046,"MESH:D006311"
"2823",1046,"MESH:D006505"
"2824",1046,"MESH:D006529"
"2825",1046,"MESH:D006973"
"2826",1046,"MESH:D033461"
"2827",1046,"MESH:D006996"
"2828",1046,"MESH:D007008"
"2829",1046,"MESH:D017674"
"2830",1046,"MESH:D007565"
"2831",1046,"MESH:D017114"
"2832",1046,"MESH:D047508"
"2833",1046,"MESH:D009120"
"2834",1046,"MESH:D009135"
"2835",1046,"MESH:D009212"
"2836",1046,"MESH:D000857"
"2837",1046,"MESH:D051437"
"2838",1046,"MESH:D013921"
"2839",1046,"MESH:D015431"
"2840",1046,"MESH:D012772"
"2841",1046,"MESH:D014376"
"2842",1046,"MESH:D020306"
"2843",1046,"MESH:D014388"
"2844",1046,"MESH:D014390"
"2845",1046,"MESH:D018088"
"2846",1046,"MESH:D014397"
"2847",1046,"MESH:D014399"
"2968",1102,"MESH:D001169"
"2969",1102,"MESH:D006332"
"2970",1102,"MESH:D056486"
"2971",1102,"MESH:D011041"
"2972",1102,"MESH:D012640"
"2973",1102,"MESH:D006948"
"3028",1123,"MESH:D007022"
"3029",1123,"MESH:D009069"
"3030",1123,"MESH:D009203"
"3031",1123,"MESH:D011014"
"3032",1123,"MESH:D012640"
"3033",1123,"MESH:D001169"
"3034",1123,"MESH:D001919"
"3035",1123,"MESH:D003329"
"3036",1123,"MESH:D006323"
"3037",1123,"MESH:D005911"
"3038",1123,"MESH:D004195"
"3039",1123,"MESH:D008106"
"3040",1123,"MESH:D005923"
"3041",1123,"MESH:D011507"
"3042",1123,"MESH:D006331"
"3043",1123,"MESH:D011658"
"3044",1123,"MESH:D006470"
"3045",1123,"MESH:D050171"
"3046",1123,"MESH:D008325"
"3047",1123,"MESH:D001651"
"3048",1123,"MESH:D008569"
"3049",1123,"MESH:D004487"
"3050",1123,"MESH:D056486"
"3051",1123,"MESH:D004646"
"3052",1123,"MESH:D006943"
"3053",1123,"MESH:D017495"
"3054",1123,"MESH:D018908"
"3055",1123,"MESH:D013733"
"3056",1123,"MESH:D009133"
"3057",1123,"MESH:D019446"
"3058",1123,"MESH:D020388"
"3059",1123,"MESH:D006973"
"3060",1123,"MESH:D048909"
"3061",1123,"MESH:D003921"
"3062",1123,"MESH:D006984"
"3063",1123,"MESH:D009336"
"3064",1123,"MESH:D058186"
"3065",1123,"MESH:D018487"
"3066",1123,"MESH:D055371"
"3067",1123,"MESH:D015430"
"3068",1123,"MESH:D015431"
"3069",1123,"MESH:D000860"
"3070",1123,"MESH:D005198"
"3071",1123,"MESH:D007249"
"3072",1123,"MESH:D001145"
"3073",1123,"MESH:D020261"
"3074",1123,"MESH:D003922"
"3075",1123,"MESH:D053627"
"3076",1123,"MESH:D065626"
"3077",1123,"MESH:D009765"
"3078",1123,"MESH:D005355"
"3079",1123,"MESH:D009845"
"3080",1123,"MESH:D007674"
"3081",1123,"MESH:D009202"
"3082",1123,"MESH:D003072"
"3083",1123,"MESH:D007859"
"3084",1123,"MESH:D010182"
"3085",1123,"MESH:D058065"
"3086",1123,"MESH:D066126"
"3087",1123,"MESH:D003928"
"3382",1345,"MESH:D013375"
"3383",1345,"MESH:D009101"
"3384",1345,"MESH:D012640"
"3440",1401,"MESH:D015470"
"3441",1401,"MESH:D009374"
"3442",1401,"MESH:D002289"
"3443",1401,"MESH:D002294"
"3648",1645,"MESH:D002471"
"3649",1645,"MESH:D008114"
"3650",1645,"MESH:D058186"
"3651",1645,"MESH:D000070642"
"3652",1645,"MESH:D064420"
"3653",1645,"MESH:D004487"
"3654",1645,"MESH:D018883"
"3655",1645,"MESH:D006470"
"3656",1645,"MESH:D055370"
"3657",1645,"MESH:D008545"
"3658",1645,"MESH:D009336"
"3659",1645,"MESH:D009410"
"3660",1645,"MESH:D010195"
"3661",1645,"MESH:D015427"
"3662",1645,"MESH:D014950"
"3663",1645,"MESH:D000419"
"3664",1645,"MESH:D006333"
"3665",1645,"MESH:D009461"
"4233",1983,"MESH:D015746"
"4234",1983,"MESH:D000799"
"4235",1983,"MESH:D019575"
"4236",1983,"MESH:D000014"
"4237",1983,"MESH:D002292"
"4238",1983,"MESH:D010149"
"4239",1983,"MESH:D000855"
"4240",1983,"MESH:D014516"
"4241",1983,"MESH:D009008"
"4242",1983,"MESH:D014517"
"4243",1983,"MESH:D006973"
"4244",1983,"MESH:D007906"
"4245",1983,"MESH:D014652"
"4246",1983,"MESH:D003645"
"4247",1983,"MESH:D002779"
"4248",1983,"MESH:D010146"
"4249",1983,"MESH:D001002"
"4250",1983,"MESH:D001749"
"4251",1983,"MESH:D007676"
"4252",1983,"MESH:D057772"
"4253",1983,"MESH:D008107"
"4254",1983,"MESH:D007680"
"4255",1983,"MESH:D001919"
"4256",1983,"MESH:D001927"
"4257",1983,"MESH:D053609"
"4258",1983,"MESH:D007681"
"4259",1983,"MESH:D007683"
"4260",1983,"MESH:D006965"
"4261",1983,"MESH:D008114"
"4262",1983,"MESH:D001929"
"4263",1983,"MESH:D018366"
"4264",1983,"MESH:D014570"
"4265",1983,"MESH:D001523"
"4266",1983,"MESH:D056487"
"4267",1983,"MESH:D014581"
"4268",1983,"MESH:D017093"
"4269",1983,"MESH:D017114"
"4270",1983,"MESH:D000138"
"4271",1983,"MESH:D000140"
"4272",1983,"MESH:D006099"
"4273",1983,"MESH:D007859"
"4274",1983,"MESH:D008113"
"4275",1983,"MESH:D006212"
"4276",1983,"MESH:D006261"
"4277",1983,"MESH:D020773"
"4278",1983,"MESH:D008133"
"4279",1983,"MESH:D010195"
"4280",1983,"MESH:D014839"
"4281",1983,"MESH:D058186"
"4282",1983,"MESH:D008708"
"4283",1983,"MESH:D008171"
"4284",1983,"MESH:D011507"
"4285",1983,"MESH:D006984"
"4286",1983,"MESH:D010198"
"4287",1983,"MESH:D015267"
"4288",1983,"MESH:D011537"
"4289",1983,"MESH:D006985"
"4290",1983,"MESH:D034141"
"4291",1983,"MESH:D009393"
"4292",1983,"MESH:D007003"
"4293",1983,"MESH:D009395"
"4294",1983,"MESH:D004802"
"4295",1983,"MESH:D009397"
"4296",1983,"MESH:D015431"
"4297",1983,"MESH:D007008"
"4298",1983,"MESH:D013226"
"4299",1983,"MESH:D016534"
"4300",1983,"MESH:D017674"
"4301",1983,"MESH:D007022"
"4302",1983,"MESH:D013262"
"4303",1983,"MESH:D001249"
"4304",1983,"MESH:D011654"
"4305",1983,"MESH:D007035"
"4306",1983,"MESH:D007970"
"4307",1983,"MESH:D013272"
"4308",1983,"MESH:D009202"
"4309",1983,"MESH:D004830"
"4310",1983,"MESH:D020896"
"4311",1983,"MESH:D000860"
"4312",1983,"MESH:D011693"
"4313",1983,"MESH:D055665"
"4314",1983,"MESH:D011695"
"4315",1983,"MESH:D016553"
"4316",1983,"MESH:D009436"
"4317",1983,"MESH:D008103"
"4318",1983,"MESH:D019954"
"4319",1983,"MESH:D018777"
"4320",1983,"MESH:D006461"
"4321",1983,"MESH:D001281"
"4322",1983,"MESH:D006470"
"4323",1983,"MESH:D051437"
"4324",1983,"MESH:D009102"
"4325",1983,"MESH:D002318"
"4326",1983,"MESH:D006501"
"4327",1983,"MESH:D006505"
"4328",1983,"MESH:D007247"
"4329",1983,"MESH:D005076"
"4330",1983,"MESH:D008106"
"4331",1983,"MESH:D002386"
"4332",1983,"MESH:D007249"
"4333",1983,"MESH:D001289"
"4334",1983,"MESH:D012130"
"4335",1983,"MESH:D000067877"
"4336",1983,"MESH:D012131"
"4337",1983,"MESH:D006529"
"4338",1983,"MESH:D013375"
"4339",1983,"MESH:D001321"
"4340",1983,"MESH:D005234"
"4341",1983,"MESH:D065626"
"4342",1983,"MESH:D004195"
"4343",1983,"MESH:D017180"
"4344",1983,"MESH:D012185"
"4345",1983,"MESH:D012206"
"4346",1983,"MESH:D005313"
"4347",1983,"MESH:D003128"
"4348",1983,"MESH:D005334"
"4349",1983,"MESH:D011183"
"4350",1983,"MESH:D011230"
"4351",1983,"MESH:D005355"
"4352",1983,"MESH:D003221"
"4353",1983,"MESH:D006528"
"4354",1983,"MESH:D056486"
"4355",1983,"MESH:D053099"
"4356",1983,"MESH:D006930"
"4357",1983,"MESH:D019586"
"4358",1983,"MESH:D009846"
"4359",1983,"MESH:D011248"
"4360",1983,"MESH:D005756"
"4361",1983,"MESH:D047508"
"4362",1983,"MESH:D000707"
"4363",1983,"MESH:D009207"
"4364",1983,"MESH:D006471"
"4365",1983,"MESH:D022124"
"4366",1983,"MESH:D007565"
"4367",1983,"MESH:D000740"
"4368",1983,"MESH:D001649"
"4369",1983,"MESH:D001660"
"4370",1983,"MESH:D016171"
"4371",1983,"MESH:D000743"
"4372",1983,"MESH:D003875"
"4373",1983,"MESH:D006940"
"4374",1983,"MESH:D004342"
"4375",1983,"MESH:D009325"
"4376",1983,"MESH:D009336"
"4377",1983,"MESH:D007674"
"4378",1983,"MESH:D062787"
"4379",1983,"MESH:D064420"
"4380",1983,"MESH:D003110"
"4381",1983,"MESH:D019636"
"4382",1983,"MESH:D020521"
"4383",1983,"MESH:D005094"
"4384",1983,"MESH:D002375"
"4385",1983,"MESH:D009459"
"4386",1983,"MESH:D008546"
"4387",1983,"MESH:D005157"
"4388",1983,"MESH:D003424"
"4389",1983,"MESH:D000402"
"4390",1983,"MESH:D012852"
"4391",1983,"MESH:D001161"
"4392",1983,"MESH:D020751"
"4393",1983,"MESH:D018771"
"4394",1983,"MESH:D012141"
"4395",1983,"MESH:D015878"
"4396",1983,"MESH:D015210"
"4397",1983,"MESH:D009203"
"4398",1983,"MESH:D020250"
"4399",1983,"MESH:D001172"
"4400",1983,"MESH:D013927"
"4401",1983,"MESH:D055009"
"4402",1983,"MESH:D011595"
"4403",1983,"MESH:D008881"
"4404",1983,"MESH:D012640"
"4405",1983,"MESH:D008545"
"4406",1983,"MESH:D010003"
"4407",1983,"MESH:C000657245"
"4408",1983,"MESH:D006941"
"4536",2044,"MESH:D002779"
"4821",2123,"MESH:D064420"
"4822",2123,"MESH:D005767"
"4823",2123,"MESH:D007022"
"4824",2123,"MESH:D009325"
"4825",2123,"MESH:D009422"
"4826",2123,"MESH:D014839"
"4827",2123,"MESH:D010051"
"5021",2145,"MESH:D001259"
"5022",2145,"MESH:D003866"
"5023",2145,"MESH:D004244"
"5024",2145,"MESH:D004342"
"5025",2145,"MESH:D004802"
"5026",2145,"MESH:D005076"
"5027",2145,"MESH:D005221"
"5028",2145,"MESH:D005334"
"5029",2145,"MESH:D007177"
"5030",2145,"MESH:D041781"
"5031",2145,"MESH:D053609"
"5032",2145,"MESH:D001523"
"5033",2145,"MESH:D009325"
"5034",2145,"MESH:D011537"
"5035",2145,"MESH:D012893"
"5036",2145,"MESH:D014581"
"5037",2145,"MESH:D000230"
"5038",2145,"MESH:D018268"
"5039",2145,"MESH:D001943"
"5040",2145,"MESH:D002277"
"5041",2145,"MESH:D016889"
"5042",2145,"MESH:D006973"
"5043",2145,"MESH:D009362"
"5044",2145,"MESH:D010146"
"5045",2145,"MESH:D011471"
"5440",2159,"MESH:D017109"
"5441",2159,"MESH:D000568"
"5442",2159,"MESH:D001480"
"5443",2159,"MESH:D001714"
"5444",2159,"MESH:D001919"
"5445",2159,"MESH:D002375"
"5446",2159,"MESH:D002389"
"5447",2159,"MESH:D003072"
"5448",2159,"MESH:D003128"
"5449",2159,"MESH:D004409"
"5450",2159,"MESH:D004421"
"5451",2159,"MESH:D004700"
"5452",2159,"MESH:D005334"
"5453",2159,"MESH:D005687"
"5454",2159,"MESH:D006261"
"5455",2159,"MESH:D006966"
"5456",2159,"MESH:D006973"
"5457",2159,"MESH:D015228"
"5458",2159,"MESH:D006996"
"5459",2159,"MESH:D007964"
"5460",2159,"MESH:D008133"
"5461",2159,"MESH:D008599"
"5462",2159,"MESH:D009069"
"5463",2159,"MESH:D009203"
"5464",2159,"MESH:D009459"
"5465",2159,"MESH:D015835"
"5466",2159,"MESH:D010302"
"5467",2159,"MESH:D011605"
"5468",2159,"MESH:D012206"
"5469",2159,"MESH:D012735"
"5470",2159,"MESH:D007319"
"5471",2159,"MESH:D013981"
"5472",2159,"MESH:D016171"
"5473",2159,"MESH:D014202"
"5474",2159,"MESH:D014313"
"5475",2159,"MESH:D014549"
"5476",2159,"MESH:D014839"
"5477",2159,"MESH:D015430"
"5478",2159,"MESH:D003693"
"5479",2159,"MESH:D003866"
"5480",2159,"MESH:D006948"
"5481",2159,"MESH:D018476"
"5482",2159,"MESH:D007035"
"5483",2159,"MESH:D001523"
"5484",2159,"MESH:D011604"
"5485",2159,"MESH:D011618"
"5486",2159,"MESH:D012559"
"5487",2159,"MESH:D012563"
"5807",2179,"MESH:D000230"
"5808",2179,"MESH:D001145"
"5809",2179,"MESH:D001855"
"5810",2179,"MESH:D009202"
"5811",2179,"MESH:D056486"
"5812",2179,"MESH:D003967"
"5813",2179,"MESH:D005767"
"5814",2179,"MESH:D006932"
"5815",2179,"MESH:D007414"
"5816",2179,"MESH:D009378"
